report_date,apple brand search.var,apple non-brand search.var,direct-mail.var,facebook.var,google brand search.var,google non-brand search.var,google uac.var,impact radius.var,influencer.var,misc.var,podcast.var,radio.var,snapchat.var,tiktok.var,tv.var,num_uvs,num_d35_payrolls,apple brand search.spend,apple non-brand search.spend,direct-mail.spend,facebook.spend,google brand search.spend,google non-brand search.spend,google uac.spend,impact radius.spend,influencer.spend,misc.spend,podcast.spend,radio.spend,snapchat.spend,tiktok.spend,tv.spend,flagged_users,covid,Ally,Chime,Varo,Sofi,revenue_impact,referral,other_promo
2019-10-26,0.0,0.0,0.0,947069.0,2650.0,27622.0,565078.0,0.0,751.0,0.0,0.0,0.0,3226.0299999999997,920.0,0.0,2095,101,0.0,0.0,0.0,10412.009999999998,652.88,791.60921,9558.28133,0.0,751.0,0.0,0.0,0.0,3226.0299999999997,1.99,0.0,48,0.0,6.0,0,0,0,14662.720000000,0,0
2019-10-27,0.0,0.0,0.0,951525.0,2419.0,23706.0,233086.0,0.0,795.0,0.0,0.0,0.0,1713.2900000000002,3603.0,0.0,2479,144,0.0,0.0,0.0,9711.99,612.8100000000001,793.69263,5224.74726,0.0,795.0,0.0,0.0,0.0,1713.2900000000002,8.61,0.0,46,0.0,6.0,0,0,0,9154.550000000,0,0
2019-10-28,0.0,0.0,0.0,902015.0,2685.0,27543.0,235559.0,0.0,1078.0,0.0,0.0,0.0,2073.23,5106.0,0.0,2812,166,0.0,0.0,0.0,11038.8,641.1600000000001,822.6037499999999,5527.81971,0.0,1078.0,0.0,0.0,0.0,2073.23,12.43,0.0,72,0.0,7.0,0,0,0,11938.960000000,0,0
2019-10-29,0.0,0.0,0.0,900001.0,2609.0,23325.0,255329.0,0.0,567.0,0.0,0.0,0.0,2543.09,36411.0,0.0,2750,180,0.0,0.0,0.0,11459.980000000001,629.2,815.67233,5101.7585,0.0,567.0,0.0,0.0,0.0,2543.09,66.41,0.0,72,0.0,7.0,0,0,0,2508.460000000,0,0
2019-10-30,0.0,0.0,0.0,946357.0,2574.0,22071.0,289091.0,0.0,2780.9,0.0,0.0,0.0,3779.67,9634.0,0.0,2638,168,0.0,0.0,0.0,11369.449999999999,603.14,765.94635,5358.582109999999,0.0,2780.9,0.0,0.0,0.0,3779.67,24.31,0.0,51,0.0,6.0,0,0,0,1102.320000000,0,0
2019-10-31,0.0,0.0,0.0,1068308.0,2228.0,24423.0,270570.0,0.0,5644.8,0.0,0.0,0.0,6163.5,22267.0,0.0,3109,219,0.0,0.0,0.0,12482.420000000002,540.1800000000001,736.7009100000001,5419.91187,0.0,5644.8,0.0,0.0,0.0,6163.5,51.64,0.0,61,0.0,6.0,0,0,0,28188.820000000,0,0
2019-11-01,0.0,0.0,0.0,1091133.0,2506.0,22983.0,290334.0,0.0,2778.7,0.0,0.0,0.0,3222.78,8487.0,0.0,2788,203,0.0,0.0,0.0,12435.94,608.9899999999999,804.15598,5359.9624699999995,0.0,2778.7,0.0,0.0,0.0,3222.78,11.88,0.0,72,0.0,7.0,0,0,0,6005.670000000,0,0
2019-11-02,0.0,0.0,0.0,1077757.0,2434.0,22128.0,211864.0,0.0,1370.6,0.0,0.0,0.0,1783.1700000000003,8822.0,0.0,2323,152,0.0,0.0,0.0,13338.61,623.99,762.94286,4575.185579999999,0.0,1370.6,0.0,0.0,0.0,1783.1700000000003,16.560000000000002,0.0,64,0.0,8.0,0,0,0,21589.510000000,0,0
2019-11-03,0.0,0.0,0.0,926083.0,2456.0,31957.0,330380.0,0.0,974.0,0.0,0.0,0.0,1834.98,266040.0,0.0,2406,151,0.0,0.0,0.0,11516.429999999997,577.4,821.0221000000003,5701.38903,0.0,974.0,0.0,0.0,0.0,1834.98,477.63,0.0,73,0.0,8.0,0,0,0,2054.590000000,0,0
2019-11-04,0.0,0.0,0.0,972159.0,2530.0,28846.0,200190.0,0.0,933.0,0.0,0.0,0.0,1643.7700000000002,46583.0,0.0,2839,217,0.0,0.0,0.0,11803.11,583.14,763.51152,4335.80923,0.0,933.0,0.0,0.0,0.0,1643.7700000000002,111.32000000000001,0.0,72,0.0,9.0,0,0,0,18184.760000000,0,0
2019-11-05,0.0,0.0,0.0,1095665.0,2621.0,31198.0,136882.0,0.0,1055.0,0.0,0.0,0.0,2396.09,90653.0,0.0,2385,183,0.0,0.0,0.0,12619.51,611.6800000000001,870.3569900000001,2835.60056,0.0,1055.0,0.0,0.0,0.0,2396.09,178.73000000000002,0.0,56,0.0,7.0,0,0,0,14020.820000000,0,0
2019-11-06,0.0,0.0,0.0,1108058.0,2524.0,24054.0,122301.0,0.0,1648.0,0.0,0.0,0.0,3110.97,15142.0,0.0,2658,221,0.0,0.0,0.0,12679.569999999998,597.11,604.3905799999999,2573.59189,0.0,1648.0,0.0,0.0,0.0,3110.97,25.060000000000002,0.0,71,0.0,7.0,0,0,0,12182.400000000,0,0
2019-11-07,0.0,0.0,0.0,984335.0,2387.0,22981.0,112254.0,0.0,855.5,0.0,0.0,0.0,2399.29,4311.0,0.0,2691,196,0.0,0.0,0.0,11456.81,529.65,482.36295,2210.19499,0.0,855.5,0.0,0.0,0.0,2399.29,5.7700000000000005,0.0,59,0.0,6.0,0,0,0,10049.610000000,0,0
2019-11-08,0.0,0.0,0.0,1025984.0,2560.0,24955.0,80442.0,0.0,959.5,0.0,0.0,0.0,2572.41,4751.0,0.0,2539,185,0.0,0.0,0.0,11891.39,518.64,316.10823000000005,1712.0768,0.0,959.5,0.0,0.0,0.0,2572.41,11.35,0.0,48,0.0,6.0,0,0,0,8251.920000000,0,0
2019-11-09,0.0,0.0,0.0,939572.0,2371.0,18485.0,71359.0,0.0,534.5,0.0,0.0,0.0,1718.4699999999998,27734.0,0.0,1971,133,0.0,0.0,0.0,11533.319999999998,497.86,322.13414,1496.42731,0.0,534.5,0.0,0.0,0.0,1718.4699999999998,45.46,0.0,41,0.0,6.0,0,0,0,20740.290000000,0,0
2019-11-10,0.0,0.0,0.0,961026.0,2341.0,23446.0,96067.0,0.0,227.0,0.0,0.0,0.0,1228.51,101180.0,0.0,2190,138,0.0,0.0,0.0,11427.41,483.69,346.16786,1896.4499,0.0,227.0,0.0,0.0,0.0,1228.51,201.57,0.0,59,0.0,7.0,0,0,0,5329.310000000,0,0
2019-11-11,0.0,0.0,0.0,992879.0,2424.0,19882.0,99220.0,0.0,108.0,0.0,0.0,0.0,1962.98,9814.0,0.0,2414,186,0.0,0.0,0.0,11549.610000000004,465.11999999999995,283.5589299999999,2075.59252,0.0,108.0,0.0,0.0,0.0,1962.98,21.939999999999998,0.0,59,0.0,7.0,0,0,0,9569.860000000,0,0
2019-11-12,0.0,0.0,0.0,896123.0,2461.0,15852.0,88272.0,0.0,1873.5,0.0,0.0,0.0,2328.58,30454.0,0.0,2263,179,0.0,0.0,0.0,11050.560000000001,477.9200000000001,290.67063,1902.5803300000002,0.0,1873.5,0.0,0.0,0.0,2328.58,62.019999999999996,0.0,51,0.0,6.0,0,0,0,13151.610000000,0,0
2019-11-13,0.0,0.0,0.0,965243.0,2325.0,17616.0,86489.0,0.0,2363.2,0.0,0.0,0.0,2654.74,85223.0,0.0,2409,200,0.0,0.0,0.0,12070.11,510.45000000000005,340.28439,1918.33331,0.0,2363.2,0.0,0.0,0.0,2654.74,169.22,0.0,56,0.0,6.0,0,0,0,8806.740000000,0,0
2019-11-14,0.0,0.0,0.0,968904.0,2205.0,21204.0,109500.0,0.0,1125.4,0.0,0.0,0.0,1391.76,16904.0,0.0,2393,192,0.0,0.0,0.0,11767.23,496.33000000000004,365.12725,2169.08392,0.0,1125.4,0.0,0.0,0.0,1391.76,33.96,0.0,47,0.0,5.0,0,0,0,22470.980000000,0,0
2019-11-15,0.0,0.0,0.0,958842.0,2146.0,21202.0,102053.0,0.0,894.96,0.0,0.0,0.0,2348.78,9813.0,0.0,2305,169,0.0,0.0,0.0,11660.14,483.61,368.77951,1882.5377,0.0,894.96,0.0,0.0,0.0,2348.78,16.52,0.0,59,0.0,4.0,0,0,0,11355.300000000,0,0
2019-11-16,0.0,0.0,0.0,1071141.0,2181.0,19632.0,101286.0,0.0,983.72,0.0,0.0,0.0,1747.9999999999998,9590.0,0.0,2016,128,0.0,0.0,0.0,13854.740000000002,511.22999999999996,268.57019,1977.93406,0.0,983.72,0.0,0.0,0.0,1747.9999999999998,23.93,0.0,53,0.0,6.0,0,0,0,10597.060000000,0,0
2019-11-17,0.0,0.0,0.0,1010174.0,2047.0,17114.0,108467.0,0.0,532.48,0.0,0.0,0.0,1500.1599999999999,42222.0,0.0,1982,129,0.0,0.0,0.0,12473.309999999998,553.91,204.31999,2058.09803,0.0,532.48,0.0,0.0,0.0,1500.1599999999999,68.19,0.0,45,0.0,7.0,0,0,0,9407.350000000,0,0
2019-11-18,0.0,0.0,0.0,966435.0,2285.0,21249.0,112636.0,0.0,471.24,0.0,0.0,0.0,3371.5,50733.0,0.0,2344,166,0.0,0.0,0.0,11577.090000000002,554.5399999999998,290.39452,2281.3089600000003,0.0,471.24,0.0,0.0,0.0,3371.5,84.72,0.0,47,0.0,10.0,0,0,0,8766.090000000,0,0
2019-11-19,0.0,0.0,0.0,902347.0,2477.0,16895.0,92835.0,0.0,743.0,0.0,0.0,0.0,3388.3899999999994,12746.0,0.0,2328,174,0.0,0.0,0.0,11261.5,550.8299999999999,317.39919000000003,2090.29007,0.0,743.0,0.0,0.0,0.0,3388.3899999999994,19.39,0.0,62,0.0,10.0,0,0,0,9668.150000000,0,0
2019-11-20,0.0,0.0,0.0,815886.0,2379.0,18303.0,93079.0,0.0,98.5,0.0,0.0,0.0,2085.4,3412.0,0.0,2298,153,0.0,0.0,0.0,11783.390000000001,549.9100000000001,361.46206000000006,2185.6977,0.0,98.5,0.0,0.0,0.0,2085.4,11.54,0.0,55,0.0,10.0,0,0,0,9267.910000000,0,0
2019-11-21,0.0,0.0,0.0,958016.0,2159.0,16759.0,100946.0,0.0,49.0,0.0,0.0,0.0,3525.4799999999996,2275.0,0.0,2612,215,0.0,0.0,0.0,13587.140000000003,563.62,304.60945,2145.43588,0.0,49.0,0.0,0.0,0.0,3525.4799999999996,5.9799999999999995,0.0,57,0.0,8.0,0,0,0,8938.890000000,0,0
2019-11-22,0.0,0.0,0.0,1121790.0,2287.0,15262.0,152614.0,0.0,24.5,0.0,0.0,0.0,4144.52,1436.0,0.0,2551,200,0.0,0.0,0.0,15232.969999999998,519.82,283.72749,2908.26359,0.0,24.5,0.0,0.0,0.0,4144.52,2.66,0.0,57,0.0,8.0,0,0,0,8608.290000000,0,0
2019-11-23,0.0,0.0,0.0,1274210.0,2236.0,16582.0,164171.0,0.0,10.0,0.0,0.0,0.0,1986.1000000000001,17700.0,0.0,2310,147,0.0,0.0,0.0,15666.369999999999,544.5400000000001,281.05584999999996,3262.15653,0.0,10.0,0.0,0.0,0.0,1986.1000000000001,34.989999999999995,0.0,52,0.0,9.0,0,0,0,7897.390000000,0,0
2019-11-24,0.0,0.0,0.0,1396486.0,2035.0,14393.0,139540.0,0.0,5.0,0.0,0.0,0.0,1569.8,56065.0,0.0,2506,148,0.0,0.0,0.0,16801.93,525.47,250.00096999999997,2863.53347,0.0,5.0,0.0,0.0,0.0,1569.8,122.17,0.0,43,0.0,11.0,0,0,0,8443.520000000,0,0
2019-11-25,0.0,0.0,0.0,1411100.0,2379.0,15591.0,137451.0,0.0,2000.0,0.0,0.0,0.0,2792.9800000000005,10507.0,0.0,2595,156,0.0,0.0,0.0,16964.130000000005,520.6500000000001,443.24839,3235.7906399999997,0.0,2000.0,0.0,0.0,0.0,2792.9800000000005,20.53,0.0,50,0.0,9.0,0,0,0,7778.100000000,0,0
2019-11-26,0.0,0.0,0.0,1200496.0,2272.0,17600.0,94942.0,0.0,2561.0,0.0,0.0,0.0,2000.4199999999998,34132.0,0.0,2720,166,0.0,0.0,0.0,15004.330000000002,533.0999999999998,481.07711,2000.7069900000001,0.0,2561.0,0.0,0.0,0.0,2000.4199999999998,74.59,0.0,49,0.0,7.0,0,0,0,8263.590000000,0,0
2019-11-27,0.0,0.0,0.0,1004625.0,2192.0,15023.0,77579.0,0.0,2297.6,0.0,0.0,0.0,1425.27,4514.0,0.0,2182,145,0.0,0.0,0.0,12582.570000000002,532.1700000000001,434.13839999999993,1815.80896,0.0,2297.6,0.0,0.0,0.0,1425.27,8.91,0.0,53,0.0,5.0,0,0,0,9343.920000000,0,0
2019-11-28,0.0,0.0,0.0,782678.0,1808.0,12689.0,53033.0,0.0,1441.8,0.0,0.0,0.0,1332.7,10937.0,0.0,1388,89,0.0,0.0,0.0,10110.63,437.79999999999995,377.65889999999996,1054.16921,0.0,1441.8,0.0,0.0,0.0,1332.7,19.03,0.0,51,0.0,6.0,0,0,0,12093.580000000,0,0
2019-11-29,0.0,0.0,0.0,473840.0,2128.0,15627.0,58251.0,0.0,661.68,0.0,0.0,0.0,671.2099999999999,850.0,0.0,1351,78,0.0,0.0,0.0,6805.749999999999,538.5400000000001,500.56537,1131.97953,0.0,661.68,0.0,0.0,0.0,671.2099999999999,2.25,0.0,34,0.0,6.0,0,0,0,8425.620000000,0,0
2019-11-30,0.0,0.0,0.0,464562.0,2331.0,13710.0,69441.0,0.0,820.34,0.0,0.0,0.0,660.5999999999999,36919.0,0.0,1395,81,0.0,0.0,0.0,6838.120000000001,454.63,491.00813,1329.8406599999998,0.0,820.34,0.0,0.0,0.0,660.5999999999999,74.57000000000001,0.0,50,0.0,5.0,0,0,0,7789.490000000,0,0
2019-12-01,0.0,0.0,0.0,643890.0,2209.0,16267.0,65054.0,0.0,2488.18,0.0,0.0,0.0,583.62,5816.0,0.0,1553,69,0.0,0.0,0.0,7944.590000000001,486.93999999999994,442.34719000000007,1221.1926,0.0,2488.18,0.0,0.0,0.0,583.62,14.620000000000001,0.0,41,0.0,3.0,0,0,0,7806.010000000,0,0
2019-12-02,0.0,0.0,0.0,761814.0,2304.0,15651.0,54766.0,0.0,10062.12,0.0,0.0,0.0,1176.98,3322.0,0.0,2115,121,0.0,0.0,0.0,9990.91,584.0,637.2110700000001,1228.765,0.0,10062.12,0.0,0.0,0.0,1176.98,8.89,0.0,52,0.0,4.0,0,0,0,7722.420000000,0,0
2019-12-03,0.0,0.0,0.0,764878.0,2523.0,24051.0,52780.0,0.0,9683.56,0.0,0.0,0.0,2304.9,35594.0,0.0,2751,170,0.0,0.0,0.0,10759.03,572.82,576.7050399999999,1168.35724,0.0,9683.56,0.0,0.0,0.0,2304.9,60.92,0.0,59,0.0,4.0,0,0,0,10337.330000000,0,0
2019-12-04,0.0,0.0,0.0,826834.0,2736.0,18999.0,45683.0,0.0,16685.52,0.0,0.0,0.0,3116.2700000000004,25805.0,0.0,2300,166,0.0,0.0,0.0,12090.220000000001,616.5699999999998,709.24754,1196.3241600000001,0.0,16685.52,0.0,0.0,0.0,3116.2700000000004,45.47,0.0,48,0.0,7.0,0,0,0,11063.640000000,0,0
2019-12-05,0.0,0.0,0.0,963680.0,2657.0,23122.0,58729.0,0.0,9533.7,0.0,0.0,0.0,1837.8,123221.0,0.0,3383,228,0.0,0.0,0.0,13089.04,582.74,595.85474,1542.88094,0.0,9533.7,0.0,0.0,0.0,1837.8,240.91,0.0,77,0.0,7.0,0,0,0,11022.760000000,0,0
2019-12-06,0.0,0.0,0.0,1038589.0,2466.0,19554.0,60873.0,0.0,4659.44,0.0,0.0,0.0,1475.1599999999999,43236.0,0.0,2909,211,0.0,0.0,0.0,13111.2,522.3700000000001,467.73736999999994,1438.9494100000002,0.0,4659.44,0.0,0.0,0.0,1475.1599999999999,104.75999999999999,0.0,81,0.0,7.0,0,0,0,11374.730000000,0,0
2019-12-07,0.0,0.0,0.0,1189639.0,2270.0,15572.0,57885.0,0.0,14152.93,0.0,0.0,0.0,699.36,19117.0,0.0,2391,129,0.0,0.0,0.0,13451.119999999999,532.89,443.48481000000004,1440.50236,0.0,14152.93,0.0,0.0,0.0,699.36,49.39,0.0,42,0.0,6.0,0,0,0,9832.910000000,0,0
2019-12-08,0.0,0.0,0.0,1133250.0,2463.0,20162.0,52313.0,0.0,8423.52,0.0,0.0,0.0,1454.82,87144.0,0.0,3379,169,0.0,0.0,0.0,12684.249999999998,571.79,343.91562999999996,1279.92535,0.0,8423.52,0.0,0.0,0.0,1454.82,218.64999999999998,0.0,72,0.0,8.0,0,0,0,9424.450000000,0,0
2019-12-09,0.0,0.0,0.0,1203821.0,2726.0,20716.0,43350.0,0.0,3056.27,0.0,0.0,0.0,1842.41,21601.0,0.0,3394,191,0.0,0.0,0.0,13417.25,600.76,449.6102,972.85311,0.0,3056.27,0.0,0.0,0.0,1842.41,52.879999999999995,0.0,92,0.0,7.0,0,0,0,7947.360000000,0,0
2019-12-10,0.0,0.0,0.0,1231328.0,2822.0,17153.0,40682.0,0.0,7743.7,0.0,0.0,0.0,2410.19,90653.0,0.0,2776,158,0.0,0.0,0.0,14727.26,607.2600000000001,432.39133,1071.6651,0.0,7743.7,0.0,0.0,0.0,2410.19,151.84,0.0,66,0.0,8.0,0,0,0,8525.320000000,0,0
2019-12-11,0.0,0.0,0.0,1072534.0,2590.0,20209.0,39044.0,0.0,4642.54,0.0,0.0,0.0,1852.9,38925.0,0.0,3155,180,0.0,0.0,0.0,13481.479999999998,617.9199999999998,486.33123000000006,1129.72018,0.0,4642.54,0.0,0.0,0.0,1852.9,75.49,0.0,69,0.0,7.0,0,0,0,9851.130000000,0,0
2019-12-12,0.0,0.0,0.0,1151392.0,2438.0,19549.0,39837.0,0.0,1787.88,0.0,0.0,0.0,1761.2199999999998,6769.0,0.0,2638,162,0.0,0.0,0.0,14347.310000000001,596.7800000000001,480.50884999999994,1013.4666,0.0,1787.88,0.0,0.0,0.0,1761.2199999999998,14.129999999999999,0.0,75,0.0,9.0,0,0,0,11872.520000000,0,0
2019-12-13,0.0,0.0,0.0,1261584.0,2358.0,23803.0,40602.0,0.0,1724.8200000000002,0.0,0.0,0.0,1485.7099999999998,27754.0,0.0,2582,160,0.0,0.0,0.0,14676.490000000002,559.6099999999999,531.39865,973.17948,0.0,1724.8200000000002,0.0,0.0,0.0,1485.7099999999998,54.260000000000005,0.0,71,0.0,8.0,0,0,0,11465.440000000,0,0
2019-12-14,0.0,0.0,0.0,1220908.0,2447.0,20656.0,55077.0,0.0,970.2,0.0,0.0,0.0,1395.34,86133.0,0.0,2142,117,0.0,0.0,0.0,14872.46,528.44,460.33919,1197.32611,0.0,970.2,0.0,0.0,0.0,1395.34,177.15,0.0,75,0.0,8.0,0,0,0,10654.770000000,0,0
2019-12-15,0.0,0.0,0.0,1252488.0,2756.0,17552.0,67800.0,0.0,1802.8,0.0,0.0,0.0,1443.99,24613.0,0.0,2106,107,0.0,0.0,0.0,14627.859999999999,524.07,471.0295199999999,1606.34719,0.0,1802.8,0.0,0.0,0.0,1443.99,54.209999999999994,0.0,46,0.0,7.0,0,0,0,11167.300000000,0,0
2019-12-16,0.0,0.0,0.0,1114957.0,2668.0,18807.0,70288.0,0.0,3017.0,0.0,0.0,0.0,2323.84,15729.0,0.0,2467,127,0.0,0.0,0.0,13035.79,574.8399999999999,479.83934999999997,1700.59723,0.0,3017.0,0.0,0.0,0.0,2323.84,37.03,0.0,71,0.0,6.0,0,0,0,11935.570000000,0,0
2019-12-17,0.0,0.0,0.0,954078.0,2655.0,19589.0,79573.0,0.0,1889.2,0.0,0.0,0.0,1870.72,17747.0,0.0,2772,150,0.0,0.0,0.0,12123.279999999999,573.7299999999999,537.00584,1853.22434,0.0,1889.2,0.0,0.0,0.0,1870.72,37.75,0.0,64,0.0,6.0,0,0,0,11527.170000000,0,0
2019-12-18,0.0,0.0,0.0,927225.0,2232.0,20174.0,63784.0,0.0,763.4,0.0,0.0,0.0,1863.94,4732.0,0.0,2454,142,0.0,0.0,0.0,11969.169999999998,579.57,543.66117,1499.68703,0.0,763.4,0.0,0.0,0.0,1863.94,10.91,0.0,56,0.0,6.0,0,0,0,10668.600000000,0,0
2019-12-19,0.0,0.0,0.0,977377.0,2552.0,23152.0,60444.0,0.0,332.6,0.0,0.0,0.0,1580.91,12253.0,0.0,2586,169,0.0,0.0,0.0,11897.789999999997,619.4600000000002,755.0448399999999,1501.35409,0.0,332.6,0.0,0.0,0.0,1580.91,37.35,0.0,74,0.0,6.0,0,0,0,16565.570000000,0,0
2019-12-20,0.0,0.0,0.0,972853.0,2367.0,38504.0,86358.0,0.0,1952.88,0.0,0.0,0.0,1387.87,2818.0,0.0,2352,151,0.0,0.0,0.0,11581.349999999999,523.46,766.9982500000001,2045.0737299999998,0.0,1952.88,0.0,0.0,0.0,1387.87,6.9,0.0,49,0.0,6.0,0,0,0,15518.790000000,0,0
2019-12-21,0.0,0.0,0.0,1014238.0,2248.0,39059.0,107034.0,0.0,7428.66,0.0,0.0,0.0,1199.52,2825.0,0.0,2262,94,0.0,0.0,0.0,11338.809999999998,550.41,694.69715,2345.36046,0.0,7428.66,0.0,0.0,0.0,1199.52,5.569999999999999,0.0,51,0.0,4.0,0,0,0,12256.830000000,0,0
2019-12-22,0.0,0.0,0.0,973410.0,2320.0,35528.0,101643.0,0.0,3404.44,0.0,0.0,0.0,1230.2000000000003,4350.0,0.0,2324,90,0.0,0.0,0.0,10772.95,567.29,711.98022,2289.9506,0.0,3404.44,0.0,0.0,0.0,1230.2000000000003,9.95,0.0,58,0.0,5.0,0,0,0,10337.520000000,0,0
2019-12-23,0.0,0.0,0.0,994976.0,2430.0,41099.0,56580.0,0.0,13647.22,0.0,0.0,0.0,1903.04,2805.0,0.0,2324,114,0.0,0.0,0.0,11214.77,627.5300000000001,788.06479,1438.3950100000002,0.0,13647.22,0.0,0.0,0.0,1903.04,9.11,0.0,49,0.0,5.0,0,0,0,10614.650000000,0,0
2019-12-24,0.0,0.0,0.0,1059135.0,2551.0,37324.0,52754.0,0.0,8005.0,0.0,0.0,0.0,1699.8999999999999,2765.0,0.0,2614,128,0.0,0.0,0.0,10906.429999999998,646.32,773.4569999999999,1253.17258,0.0,8005.0,0.0,0.0,0.0,1699.8999999999999,6.75,0.0,60,0.0,8.0,0,0,0,11676.730000000,0,0
2019-12-25,0.0,0.0,0.0,1009248.0,2405.0,24842.0,46748.0,0.0,2870.0,0.0,0.0,0.0,1499.92,6282.0,0.0,2076,95,0.0,0.0,0.0,9536.679999999998,602.45,579.5572400000001,1052.11049,0.0,2870.0,0.0,0.0,0.0,1499.92,11.2,0.0,51,0.0,7.0,0,0,0,14176.630000000,0,0
2019-12-26,0.0,0.0,0.0,1079692.0,2513.0,23797.0,60173.0,0.0,1785.0,0.0,0.0,0.0,1671.7399999999998,92518.0,0.0,2254,135,0.0,0.0,0.0,10386.11,678.13,598.6670300000001,1440.38733,0.0,1785.0,0.0,0.0,0.0,1671.7399999999998,167.86,0.0,52,0.0,5.0,0,0,0,15535.990000000,0,0
2019-12-27,0.0,0.0,0.0,1050966.0,2479.0,20952.0,62931.0,0.0,1180.0,0.0,0.0,0.0,1557.35,11479.0,0.0,2287,114,0.0,0.0,0.0,10819.990000000002,631.6500000000001,564.8616400000001,1320.17494,0.0,1180.0,0.0,0.0,0.0,1557.35,23.59,0.0,54,0.0,4.0,0,0,0,14822.620000000,0,0
2019-12-28,0.0,0.0,0.0,967313.0,2141.0,20793.0,59011.0,0.0,610.0,0.0,0.0,0.0,1330.21,34822.0,0.0,1996,87,0.0,0.0,0.0,9858.21,506.24,460.4933100000001,1225.34844,0.0,610.0,0.0,0.0,0.0,1330.21,69.58,0.0,40,0.0,5.0,0,0,0,13951.040000000,0,0
2019-12-29,0.0,0.0,0.0,1113061.0,2446.0,22170.0,67970.0,0.0,294.0,0.0,0.0,0.0,2265.11,78371.0,0.0,2019,90,0.0,0.0,0.0,11389.479999999998,510.68999999999994,460.43564999999995,1424.11128,0.0,294.0,0.0,0.0,0.0,2265.11,135.99,0.0,43,0.0,6.0,0,0,0,8161.920000000,0,0
2019-12-30,0.0,0.0,0.0,1117861.0,1433.0,19258.0,76401.0,0.0,33.0,0.0,0.0,0.0,1827.36,31294.0,0.0,2459,114,0.0,0.0,0.0,11025.41,294.32,393.91385,1492.4151499999998,0.0,33.0,0.0,0.0,0.0,1827.36,56.41,0.0,51,0.0,5.0,0,0,0,10802.680000000,0,0
2019-12-31,0.0,0.0,0.0,1166209.0,580.0,11212.0,77227.0,0.0,22.0,0.0,0.0,0.0,2099.7200000000003,35293.0,0.0,2300,100,0.0,0.0,0.0,10811.44,100.00000000000001,200.28145,1288.18724,0.0,22.0,0.0,0.0,0.0,2099.7200000000003,62.02,0.0,50,0.0,6.0,0,0,0,10097.590000000,0,0
2020-01-01,0.0,0.0,0.0,1520978.0,553.0,10111.0,94822.0,0.0,11.0,0.0,0.0,0.0,2099.7299999999996,84763.0,0.0,2020,101,0.0,0.0,0.0,11254.74,99.46999999999997,191.82132,1705.7668199999998,0.0,11.0,0.0,0.0,0.0,2099.7299999999996,189.69,0.0,49,0.0,8.0,0,0,0,12502.620000000,0,0
2020-01-02,0.0,0.0,0.0,1408301.0,848.0,10209.0,90304.0,0.0,2861.0,0.0,0.0,0.0,2236.08,116924.0,0.0,2765,179,0.0,0.0,0.0,11410.419999999998,203.26000000000002,190.26307,1619.42371,0.0,2861.0,0.0,0.0,0.0,2236.08,219.60000000000002,0.0,72,0.0,7.0,0,0,0,15205.100000000,0,0
2020-01-03,0.0,0.0,0.0,1614330.0,2285.0,10739.0,94007.0,0.0,1716.6,0.0,0.0,0.0,2441.5,85660.0,0.0,3188,170,0.0,0.0,0.0,12359.870000000003,506.2600000000001,304.41504,1697.80231,0.0,1716.6,0.0,0.0,0.0,2441.5,165.28,0.0,53,0.0,6.0,0,0,0,7398.100000000,0,0
2020-01-04,0.0,0.0,0.0,1712652.0,2558.0,12759.0,93413.0,0.0,572.2,0.0,0.0,0.0,2018.0600000000002,31598.0,0.0,2430,133,0.0,0.0,0.0,12370.119999999999,546.86,290.50642999999997,1610.13076,0.0,572.2,0.0,0.0,0.0,2018.0600000000002,63.28,0.0,56,0.0,6.0,0,0,0,17679.030000000,0,0
2020-01-05,0.0,0.0,0.0,1678693.0,2402.0,13297.0,83250.0,0.0,728.88,0.0,0.0,0.0,2429.64,121662.0,0.0,2369,118,0.0,0.0,0.0,12605.300000000001,557.24,304.00018,1542.91925,0.0,728.88,0.0,0.0,0.0,2429.64,207.26000000000002,0.0,71,0.0,6.0,0,0,0,10486.410000000,0,0
2020-01-06,0.0,0.0,0.0,1573863.0,2978.0,11860.0,93921.0,0.0,471.66,0.0,0.0,0.0,2813.78,27513.0,0.0,2769,142,0.0,0.0,0.0,12815.24,400.4599999999999,325.99031999999994,1767.4144800000001,0.0,471.66,0.0,0.0,0.0,2813.78,71.29,0.0,77,0.0,7.0,0,0,0,15362.740000000,0,0
2020-01-07,0.0,0.0,0.0,1571631.0,3087.0,12360.0,74797.0,0.0,1200.44,0.0,0.0,0.0,3086.7600000000007,86481.0,0.0,2696,142,0.0,0.0,0.0,13177.109999999999,366.4099999999999,506.64719,1403.34128,0.0,1200.44,0.0,0.0,0.0,3086.7600000000007,202.42999999999998,0.0,70,0.0,7.0,0,0,0,15922.840000000,0,0
2020-01-08,0.0,0.0,0.0,1533601.0,3102.0,13206.0,72276.0,0.0,988.82,0.0,0.0,0.0,3053.49,48079.0,0.0,2564,166,0.0,0.0,0.0,13245.24,424.67,485.74463999999995,1428.30913,0.0,988.82,0.0,0.0,0.0,3053.49,94.03,0.0,65,0.0,8.0,0,0,0,4199.190000000,0,0
