report_date,apple brand search.var,apple non-brand search.var,direct-mail.var,facebook.var,google brand search.var,google non-brand search.var,google uac.var,impact radius.var,influencer.var,misc.var,podcast.var,promo.var,radio.var,snapchat.var,tiktok.var,tv.var,num_uvs,num_d35_payrolls,num_d63_payrolls,num_d90_payrolls,apple brand search.spend,apple non-brand search.spend,direct-mail.spend,facebook.spend,google brand search.spend,google non-brand search.spend,google uac.spend,impact radius.spend,influencer.spend,misc.spend,podcast.spend,promo.spend,radio.spend,snapchat.spend,tiktok.spend,tv.spend,flagged_uvs,flagged_d35,flagged_d63,flagged_d90,covid,Ally,Chime,Varo,Sofi,prodege_spend,affiliate.spend,affiliate.var,referral,subscriptions_live,referral_100,pca_live,promocustom.spend,promocustom.var,snap_var_pred,snap_var_unmodeled
2020-03-11,746.0,11549.0,0.0,1172866.0,2397.0,57584.0,45450.0,0.0,636930.86,0.0,0.0,0.0,0.0,172518.98352023645,0.0,0.0,2096,136,171,198,395.16,905.97,0.0,12504.56,210.76000000000002,864.19924,477.08899,0.0,3714.4,0.0,0.0,0.0,0.0,3345.3,0.0,0.0,74,4,6,6,21.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172518.98352023645,0.0
2020-03-12,641.0,12180.0,0.0,1575339.0,2128.0,35681.0,66056.0,0.0,306143.61,0.0,0.0,0.0,0.0,166897.64172893774,0.0,0.0,2011,99,132,151,420.01,912.33,0.0,15178.72,178.67,843.5104000000001,607.7624099999999,0.0,1913.8,0.0,0.0,0.0,0.0,3108.8100000000004,0.0,0.0,64,3,4,4,21.0,6.0,0,0,0,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,166897.64172893774,0.0
2020-03-13,615.0,11276.0,0.0,1282186.0,2016.0,72642.0,133988.0,0.0,1876232.82,0.0,0.0,0.0,0.0,122387.09251030553,0.0,0.0,1739,113,150,169,391.74,1112.5400000000004,0.0,11656.099999999999,141.79000000000002,629.9909200000002,1137.76527,0.0,4383.52,0.0,0.0,0.0,0.0,1236.2499999999998,0.0,0.0,57,9,9,9,21.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122387.09251030553,0.0
2020-03-14,641.0,10221.0,0.0,924187.0,1946.0,335071.0,146053.0,0.0,1117270.2200000002,0.0,0.0,0.0,0.0,116051.70315923425,0.0,0.0,1572,88,109,122,411.3,967.27,0.0,9514.21,160.42000000000002,810.9915900000001,1390.6877599999998,0.0,2550.14,0.0,0.0,0.0,0.0,969.72,0.0,0.0,61,8,9,10,21.0,9.0,0,0,0,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,116051.70315923425,0.0
2020-03-15,621.0,8692.0,0.0,937778.0,1928.0,427336.0,186056.0,0.0,391792.97000000003,0.0,0.0,0.0,0.0,114876.75739094005,0.0,0.0,1899,108,137,160,398.79,930.3,0.0,9833.499999999998,146.88000000000002,793.14575,1885.00694,0.0,966.76,0.0,0.0,0.0,0.0,920.2900000000001,0.0,0.0,53,2,3,4,51.0,10.0,0,0,0,20,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,114876.75739094005,0.0
2020-03-16,709.0,10436.0,0.0,1103354.0,2150.0,257147.0,102978.0,0.0,353993.4,0.0,0.0,0.0,0.0,120241.62204608877,0.0,0.0,1810,90,119,143,409.32,1199.15,0.0,9695.01,165.20000000000002,735.89821,1209.95487,0.0,2183.38,0.0,0.0,0.0,0.0,1145.99,0.0,0.0,63,5,5,8,51.0,10.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120241.62204608877,0.0
2020-03-17,503.0,10191.0,0.0,1033290.0,2122.0,44807.0,87557.0,0.0,373098.13,0.0,0.0,0.0,0.0,114278.9446037137,0.0,0.0,1809,80,103,110,305.43,905.59,0.0,8572.009999999998,165.32999999999998,352.69746,998.89987,0.0,3025.0,0.0,0.0,0.0,0.0,895.14,0.0,0.0,60,1,4,5,51.0,8.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114278.9446037137,0.0
2020-03-18,575.0,5743.0,0.0,606604.0,224.0,389.0,46013.0,0.0,196502.04,0.0,0.0,0.0,0.0,113711.55727842171,0.0,0.0,1521,82,95,109,326.74,460.5899999999999,0.0,6493.4400000000005,17.93,48.048210000000005,498.82120000000003,0.0,1600.0,0.0,0.0,0.0,0.0,871.27,0.0,0.0,75,1,5,6,51.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113711.55727842171,0.0
2020-03-19,594.0,3748.0,0.0,647652.0,0.0,0.0,43832.0,0.0,79880.58,0.0,0.0,0.0,0.0,124385.427342199,0.0,0.0,1624,104,125,138,375.63,423.45000000000005,0.0,6556.78,0.0,0.0,490.99331,0.0,575.0,0.0,0.0,0.0,0.0,1320.3200000000002,0.0,0.0,64,8,9,10,51.0,5.0,0,0,0,50,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,124385.427342199,0.0
2020-03-20,863.0,3364.0,0.0,830016.0,0.0,0.0,51450.0,0.0,27270.039999999997,0.0,0.0,0.0,0.0,120043.38114567255,0.0,0.0,1404,67,92,111,402.73,343.83,0.0,7875.84,0.0,0.0,576.54876,0.0,485.0,0.0,0.0,0.0,0.0,1137.65,0.0,0.0,54,2,3,4,51.0,4.0,0,0,0,120,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,120043.38114567255,0.0
2020-03-21,689.0,2448.0,0.0,522713.0,0.0,0.0,49955.0,0.0,1099636.2200000002,0.0,0.0,0.0,0.0,121329.8077080857,0.0,0.0,1675,82,112,125,446.58,354.28999999999996,0.0,5566.860000000001,0.0,0.0,650.40292,0.0,8320.0,0.0,0.0,0.0,0.0,1191.77,0.0,0.0,52,2,2,3,51.0,5.0,0,0,0,50,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,121329.8077080857,0.0
2020-03-22,546.0,1874.0,0.0,643524.0,2523.0,0.0,51085.0,0.0,2679405.1999999997,0.0,0.0,0.0,0.0,117958.99930424592,0.0,0.0,1998,80,103,114,400.22,257.97,0.0,6289.59,258.09,0.0,672.18654,0.0,10455.0,0.0,0.0,0.0,0.0,1049.96,0.0,0.0,58,2,4,5,63.0,5.0,0,0,0,60,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,117958.99930424592,0.0
2020-03-23,632.0,3912.0,0.0,1035257.0,3001.0,0.0,47615.0,0.0,2115204.15,0.0,0.0,0.0,0.0,125968.73985739374,0.0,0.0,2078,99,144,153,403.04,728.79,0.0,9749.55,254.4,0.0,572.22203,0.0,9010.0,0.0,0.0,0.0,0.0,1386.9299999999998,0.0,0.0,72,4,4,6,63.0,5.0,0,0,0,30,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,125968.73985739374,0.0
2020-03-24,630.0,4258.0,0.0,922885.0,3018.0,0.0,44149.0,0.0,2423455.1750000003,0.0,0.0,0.0,0.0,134948.5297086214,0.0,0.0,2191,125,165,188,401.32,860.46,0.0,9872.82,250.51999999999998,0.0,490.50448,0.0,7940.0,0.0,0.0,0.0,0.0,1764.71,0.0,0.0,55,3,6,6,63.0,5.0,0,0,0,80,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,134948.5297086214,0.0
2020-03-25,544.0,5280.0,0.0,1113773.0,3093.0,0.0,51188.0,0.0,2117011.08,0.0,0.0,0.0,0.0,143703.21868131892,0.0,0.0,1950,124,155,170,403.6,792.1500000000001,0.0,9139.679999999998,290.02000000000004,0.0,521.01085,0.0,12360.0,0.0,0.0,0.0,0.0,2133.0200000000004,0.0,0.0,58,1,2,2,63.0,5.0,0,0,0,70,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,143703.21868131892,0.0
2020-03-26,678.0,5194.0,0.0,1079192.0,3526.0,0.0,62340.0,0.0,1424675.9000000001,0.0,0.0,0.0,0.0,143461.9542761361,0.0,0.0,2450,150,187,207,404.88,753.5699999999999,0.0,9483.29,357.65,0.0,566.48698,0.0,13893.0,0.0,0.0,0.0,0.0,2122.87,0.0,0.0,57,5,8,8,63.0,6.0,0,0,0,60,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,143461.9542761361,0.0
2020-03-27,608.0,4565.0,0.0,1127867.0,3056.0,0.0,73374.0,0.0,694337.655,0.0,0.0,0.0,0.0,131584.8522724225,0.0,0.0,1746,108,131,144,402.26,710.99,0.0,10822.7,265.82,0.0,658.30016,0.0,7311.0,0.0,0.0,0.0,0.0,1623.2,0.0,0.0,27,2,3,3,63.0,5.0,0,0,0,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,131584.8522724225,0.0
2020-03-28,607.0,4153.0,0.0,827068.0,2556.0,0.0,79634.0,0.0,406038.715,0.0,0.0,0.0,0.0,123931.1847034755,0.0,0.0,1807,68,98,111,398.12,719.86,0.0,7799.5,179.96999999999997,0.0,789.01926,0.0,4459.0,0.0,0.0,0.0,0.0,1301.21,0.0,0.0,48,2,2,4,63.0,5.0,0,0,0,110,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,123931.1847034755,0.0
2020-03-29,611.0,3965.0,0.0,919125.0,2317.0,0.0,64751.0,0.0,276857.14,0.0,0.0,0.0,0.0,130687.30114535819,0.0,0.0,2216,87,122,144,405.55,705.9499999999999,0.0,7888.17,166.48999999999998,0.0,736.0161,0.0,3457.0,0.0,0.0,0.0,0.0,1585.44,0.0,0.0,36,3,3,3,64.0,4.0,0,0,0,40,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,130687.30114535819,0.0
2020-03-30,583.0,4732.0,0.0,1090294.0,2570.0,0.0,71751.0,0.0,215997.29,0.0,0.0,0.0,0.0,146729.36364918324,0.0,0.0,1893,84,123,132,410.16,770.5200000000001,0.0,9317.15,190.46999999999997,0.0,690.58462,0.0,3005.0,0.0,0.0,0.0,0.0,2260.33,0.0,0.0,40,4,5,6,64.0,5.0,0,0,0,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,146729.36364918324,0.0
2020-03-31,560.0,1706.0,0.0,1180243.0,2797.0,0.0,60718.0,0.0,113082.25,0.0,0.0,0.0,0.0,133044.32364958746,0.0,0.0,1726,76,101,121,397.73,249.67,0.0,11058.14,186.03,0.0,573.25915,0.0,1660.0,0.0,0.0,0.0,0.0,1684.6,0.0,0.0,46,0,0,1,64.0,7.0,0,0,0,40,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,133044.32364958746,0.0
2020-04-01,824.0,2001.0,0.0,1394915.0,2600.0,0.0,64272.0,0.0,134071.475,0.0,0.0,0.0,0.0,175602.4139281491,0.0,0.0,1878,106,136,153,377.47,269.83,0.0,12256.7,217.07999999999998,0.0,563.1203,0.0,7640.0,0.0,0.0,0.0,0.0,3475.02,0.0,0.0,39,2,4,5,64.0,7.0,0,0,0,70,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,175602.4139281491,0.0
2020-04-02,880.0,4565.0,0.0,1448043.0,2661.0,0.0,64008.0,0.0,113758.405,0.0,0.0,0.0,0.0,198160.2792643595,0.0,0.0,2102,98,128,145,420.11,729.41,0.0,12356.869999999999,189.43999999999997,0.0,523.40742,0.0,5137.0,0.0,0.0,0.0,0.0,4424.03,0.0,0.0,63,1,4,5,64.0,7.0,0,0,0,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,198160.2792643595,0.0
2020-04-03,1101.0,5765.0,0.0,1501994.0,2382.0,0.0,72264.0,0.0,1193847.735,0.0,0.0,0.0,0.0,214262.2418963679,0.0,0.0,2252,95,125,140,373.19,824.71,0.0,12821.98,169.78,0.0,615.51656,0.0,9500.5,0.0,0.0,0.0,0.0,5101.4400000000005,0.0,0.0,51,2,5,7,64.0,6.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214262.2418963679,0.0
2020-04-04,1236.0,5326.0,0.0,1487084.0,2308.0,0.0,72011.0,0.0,710803.25,0.0,0.0,0.0,0.0,202700.09096345943,0.0,0.0,2248,88,126,150,387.28,698.19,0.0,12823.71,149.3,0.0,591.26386,0.0,6339.9,0.0,0.0,0.0,0.0,4615.02,0.0,0.0,64,5,5,6,64.0,5.0,0,0,0,50,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,202700.09096345943,0.0
2020-04-05,1199.0,4102.0,0.0,1496646.0,2090.0,0.0,62038.0,0.0,729482.74,0.0,0.0,0.0,0.0,209671.56262809644,0.0,0.0,2166,89,116,141,388.16,613.24,0.0,12982.41,150.20000000000002,0.0,595.71093,0.0,5974.3,0.0,0.0,0.0,0.0,4908.31,0.0,0.0,44,3,3,3,59.0,5.0,0,0,0,30,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,209671.56262809644,0.0
2020-04-06,1283.0,4848.0,0.0,1525698.0,2273.0,0.0,75736.0,0.0,404666.12,0.0,0.0,0.0,0.0,197437.43684449652,0.0,0.0,2549,83,119,146,416.1,842.15,0.0,13799.43,164.51999999999998,0.0,595.56586,0.0,3660.42,0.0,0.0,0.0,0.0,4393.62,0.0,0.0,47,1,2,5,59.0,5.0,0,0,0,60,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,197437.43684449652,0.0
2020-04-07,1271.0,4543.0,0.0,1673233.0,2283.0,0.0,72279.0,0.0,188658.72,0.0,0.0,0.0,0.0,206951.81156986818,0.0,0.0,2368,91,130,150,388.95,842.13,0.0,13678.189999999999,172.12999999999997,0.0,567.43275,0.0,2329.19,0.0,0.0,0.0,0.0,4793.89,0.0,0.0,60,4,5,6,59.0,5.0,0,0,0,30,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,206951.81156986818,0.0
2020-04-08,1151.0,4977.0,0.0,1934400.0,2587.0,0.0,73321.0,0.0,95411.67,0.0,0.0,841.0,0.0,206921.62380685512,0.0,0.0,2942,103,133,149,365.02,778.3499999999999,0.0,14607.350000000002,194.65,0.0,561.07742,0.0,2213.06,0.0,0.0,841.0,0.0,4792.62,0.0,0.0,107,4,8,10,59.0,5.0,0,0,0,40,40.0,40.0,227.0,1.0,1.0,1.0,841.0,841.0,206921.62380685512,0.0
2020-04-09,971.0,1859.0,0.0,1803826.0,2433.0,0.0,84132.0,0.0,57426.06,0.0,0.0,0.0,0.0,216957.50996569585,0.0,0.0,3132,116,147,180,291.41,250.28,0.0,14098.910000000002,184.4,0.0,620.99447,0.0,1270.03,0.0,0.0,0.0,0.0,5214.830000000001,0.0,0.0,77,3,6,6,59.0,4.0,0,0,0,20,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,216957.50996569585,0.0
2020-04-10,1167.0,6105.0,0.0,1592419.0,2812.0,0.0,126377.0,0.0,26033.8,0.0,0.0,0.0,0.0,190723.15541277366,0.0,0.0,2837,96,146,170,288.04,601.9300000000001,0.0,13766.84,197.75,0.0,863.91488,0.0,462.17999999999995,0.0,0.0,0.0,0.0,4111.150000000001,0.0,0.0,62,2,5,5,59.0,4.0,0,0,0,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,190723.15541277366,0.0
2020-04-11,1313.0,8779.0,0.0,2124999.0,3380.0,0.0,116935.0,0.0,16794.25,0.0,0.0,0.0,0.0,171176.46001238175,0.0,0.0,3661,99,148,180,300.35,894.23,0.0,14899.029999999999,219.58000000000004,0.0,990.65342,0.0,364.14,0.0,0.0,0.0,0.0,3288.8199999999997,0.0,0.0,73,3,5,6,59.0,4.0,0,0,0,60,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,171176.46001238175,0.0
2020-04-12,1182.0,3445.0,0.0,2442760.0,2536.0,0.0,97378.0,0.0,72487.5,0.0,0.0,0.0,0.0,182288.88458607264,0.0,0.0,3197,88,134,158,283.74,397.15,0.0,14747.74,189.23000000000002,0.0,860.33315,0.0,4087.7000000000003,0.0,0.0,0.0,0.0,3756.3200000000006,0.0,0.0,63,2,4,5,46.0,5.0,0,0,0,50,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,182288.88458607264,0.0
2020-04-13,1387.0,7856.0,0.0,2214209.0,3347.0,0.0,140395.0,0.0,131708.5,0.0,0.0,0.0,0.0,172241.35118008516,0.0,0.0,4375,124,183,225,333.18,850.2,0.0,13282.24,226.76,0.0,1015.65132,0.0,2853.7599999999998,0.0,0.0,0.0,0.0,3333.62,0.0,0.0,90,3,5,5,46.0,5.0,0,0,0,40,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,172241.35118008516,0.0
2020-04-14,1112.0,8184.0,0.0,1774390.0,3176.0,0.0,145727.0,0.0,104338.1,0.0,0.0,0.0,0.0,162090.18104438376,0.0,0.0,3665,118,172,196,316.46,805.17,0.0,12782.75,226.68,0.0,1028.98456,0.0,3309.82,0.0,0.0,0.0,0.0,2906.5600000000004,0.0,0.0,88,3,7,8,46.0,6.0,0,0,0,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,162090.18104438376,0.0
2020-04-15,1215.0,11411.0,0.0,2355658.0,3868.0,0.0,261418.0,0.0,2175305.3000000003,0.0,0.0,620.0,0.0,172969.18527729675,0.0,0.0,4370,134,193,223,304.84,1076.1399999999999,0.0,14956.820000000002,266.34000000000003,0.0,1485.57303,0.0,2207.0,0.0,0.0,620.0,0.0,3364.2400000000002,0.0,0.0,101,5,6,6,46.0,5.0,0,0,0,40,40.0,40.0,804.0,1.0,1.0,1.0,60.0,60.0,172969.18527729675,0.0
2020-04-16,1308.0,9344.0,0.0,2104118.0,3431.0,0.0,138406.0,0.0,2099878.23,0.0,0.0,0.0,0.0,199537.74451365444,0.0,0.0,4152,119,177,199,299.96,972.9200000000001,0.0,15396.069999999998,248.93,0.0,875.28202,0.0,5496.8,0.0,0.0,0.0,0.0,4481.98,0.0,0.0,101,4,9,9,46.0,5.0,0,0,0,40,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,199537.74451365444,0.0
2020-04-17,1263.0,8262.0,0.0,2079339.0,3021.0,0.0,92849.0,0.0,1232386.04,0.0,0.0,0.0,0.0,200016.47014127823,0.0,0.0,3762,99,147,178,285.98,779.37,0.0,16927.03,202.42,0.0,586.80143,0.0,9544.6,0.0,0.0,0.0,0.0,4502.12,0.0,0.0,78,3,6,6,46.0,5.0,0,0,0,30,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,200016.47014127823,0.0
2020-04-18,1173.0,7560.0,0.0,2110229.0,2585.0,0.0,81601.0,0.0,869663.7700000001,0.0,0.0,0.0,0.0,176196.18583371234,0.0,0.0,3563,102,149,175,294.02,750.02,0.0,17169.24,180.11999999999998,0.0,627.68527,0.0,7284.54,0.0,0.0,0.0,0.0,3500.0000000000005,0.0,0.0,72,2,4,6,46.0,4.0,0,0,0,50,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,176196.18583371234,0.0
2020-04-19,1320.0,5471.0,0.0,2063377.0,2597.0,0.0,86953.0,0.0,598426.85,0.0,0.0,0.0,0.0,197589.0887563257,0.0,0.0,3272,78,112,134,291.8,635.19,0.0,17939.51,184.7,0.0,713.48051,0.0,3885.88,0.0,0.0,0.0,0.0,4400.0,0.0,0.0,86,0,2,3,41.0,6.0,0,0,0,40,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,197589.0887563257,0.0
2020-04-20,1287.0,6435.0,0.0,2161109.0,2913.0,0.0,97387.0,0.0,415074.16,0.0,0.0,0.0,0.0,159556.07284373953,0.0,0.0,3432,82,126,146,332.1,627.9499999999999,0.0,18733.33,202.11000000000004,0.0,805.90108,0.0,3522.86,0.0,0.0,0.0,0.0,2799.95,0.0,0.0,79,2,3,7,41.0,6.0,0,0,0,30,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,159556.07284373953,0.0
2020-04-21,1016.0,5542.0,0.0,1793105.0,2857.0,0.0,108434.0,0.0,211041.31,0.0,0.0,0.0,0.0,157674.9235800777,0.0,0.0,2988,77,117,139,306.91,426.9,0.0,16416.930000000004,182.02999999999997,0.0,920.45201,0.0,2169.419999999999,0.0,0.0,0.0,0.0,2720.8100000000004,0.0,0.0,66,4,4,4,41.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157674.9235800777,0.0
2020-04-22,1013.0,12940.0,0.0,1595383.0,2692.0,0.0,108509.0,0.0,307686.38,0.0,0.0,0.0,0.0,150333.83009272226,0.0,0.0,2943,95,136,165,292.49,1248.32,0.0,14814.400000000001,193.83,0.0,974.96316,0.0,1408.9299999999998,0.0,0.0,0.0,0.0,2411.9700000000003,0.0,0.0,74,4,7,8,41.0,7.0,0,0,0,50,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,150333.83009272226,0.0
2020-04-23,1050.0,94842.0,0.0,1614444.0,2733.0,0.0,111639.0,0.0,210338.62,0.0,0.0,620.0,0.0,175177.40825675317,0.0,0.0,3061,82,117,130,305.58,2275.8243,0.0,15747.38,210.23,0.0,1004.70279,0.0,1280.5,0.0,0.0,620.0,0.0,3457.14,0.0,0.0,71,2,2,3,41.0,7.0,0,0,0,0,0.0,0.0,554.0,1.0,1.0,1.0,60.0,60.0,175177.40825675317,0.0
2020-04-24,924.0,45686.0,0.0,1652071.0,2541.0,0.0,92069.0,0.0,212475.66,0.0,0.0,0.0,0.0,155565.10795406532,0.0,0.0,2997,96,129,144,312.28,1240.6485,0.0,16799.589999999997,188.91,0.0,843.5146,0.0,2151.55,0.0,0.0,0.0,0.0,2632.05,0.0,0.0,68,4,7,7,41.0,6.0,0,0,0,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,155565.10795406532,0.0
2020-04-25,745.0,28448.0,0.0,1282853.0,2284.0,0.0,79588.0,0.0,76980.42000000001,0.0,0.0,0.0,0.0,139201.91420747968,0.0,0.0,2773,75,104,118,301.3,839.8257,0.0,15252.980000000001,155.53000000000003,0.0,707.63562,0.0,983.96,0.0,0.0,0.0,0.0,1943.65,0.0,0.0,67,2,5,6,41.0,4.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139201.91420747968,0.0
2020-04-26,769.0,6988.0,0.0,1359620.0,2287.0,0.0,79027.0,0.0,295753.50999999995,0.0,0.0,0.0,0.0,137626.68345561123,0.0,0.0,2698,79,109,121,286.31,554.3000000000001,0.0,15768.109999999999,165.26000000000002,0.0,815.80581,0.0,1149.78,0.0,0.0,0.0,0.0,1877.38,0.0,0.0,73,2,4,6,38.0,4.0,0,0,0,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,137626.68345561123,0.0
2020-04-27,841.0,13250.0,0.0,1372327.0,2910.0,0.0,107694.0,0.0,174241.34,0.0,0.0,0.0,0.0,176222.3327150622,0.0,0.0,3008,81,127,143,326.53,1348.57,0.0,15595.62,198.31,0.0,1011.10481,0.0,625.7,0.0,0.0,0.0,0.0,3501.1000000000004,0.0,0.0,104,1,6,11,38.0,5.0,0,0,0,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,176222.3327150622,0.0
2020-04-28,795.0,12416.0,0.0,1242845.0,2776.0,0.0,99741.0,0.0,62814.579999999994,0.0,0.0,0.0,0.0,166526.59371269104,0.0,0.0,2691,97,128,148,289.16,1176.1699999999998,0.0,15560.669999999996,206.32000000000002,0.0,953.97804,0.0,3762.6200000000003,0.0,0.0,0.0,0.0,3093.2000000000003,0.0,0.0,84,4,7,7,38.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166526.59371269104,0.0
2020-04-29,822.0,11403.0,0.0,1125393.0,2846.0,0.0,118522.0,0.0,509564.54,0.0,0.0,0.0,0.0,152426.05599855384,0.0,0.0,2694,109,148,161,301.18,1032.32,0.0,14151.800000000001,200.48000000000005,0.0,1150.52195,0.0,5875.56,0.0,0.0,0.0,0.0,2499.9900000000007,0.0,0.0,98,4,8,9,38.0,5.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152426.05599855384,0.0
2020-04-30,802.0,10112.0,0.0,1075939.0,4230.0,0.0,91241.0,0.0,1647604.9500000002,0.0,0.0,620.0,0.0,152426.0559985538,0.0,0.0,2732,103,152,169,318.76,882.96,0.0,14016.620000000003,443.03999999999996,0.0,851.81352,0.0,6634.75,0.0,0.0,620.0,0.0,2499.99,0.0,0.0,118,4,5,6,38.0,5.0,0,0,0,0,0.0,0.0,412.0,1.0,1.0,1.0,60.0,60.0,152426.0559985538,0.0
2020-05-01,1070.0,11660.0,0.0,952397.0,4004.0,0.0,99044.0,0.0,1071307.31,0.0,0.0,0.0,0.0,164307.6742817733,0.0,0.0,3489,118,156,185,300.94,1225.3,0.0,13944.000000000002,348.79,0.0,740.045,0.0,15615.7,0.0,0.0,0.0,0.0,2999.8499999999995,0.0,0.0,89,1,3,5,38.0,4.0,0,0,0,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,164307.6742817733,0.0
2020-05-02,916.0,11002.0,0.0,865842.0,2986.0,0.0,77206.0,0.0,414977.995,0.0,0.0,0.0,0.0,147268.22710391175,0.0,0.0,2362,97,130,148,305.92,1215.1499999999999,0.0,12060.54,276.54,0.0,647.33782,0.0,10518.75,0.0,0.0,0.0,0.0,2283.0,0.0,0.0,68,0,0,0,38.0,5.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147268.22710391175,0.0
2020-05-03,797.0,8843.0,0.0,985842.0,2733.0,0.0,69163.0,0.0,196570.67,0.0,0.0,0.0,0.0,148161.7373493129,0.0,0.0,2229,93,121,138,303.95,1106.66,0.0,12483.499999999998,231.45,0.0,619.64471,0.0,7355.700000000001,0.0,0.0,0.0,0.0,2320.59,0.0,0.0,66,1,3,4,36.0,4.0,0,0,0,40,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,148161.7373493129,0.0
2020-05-04,805.0,11344.0,0.0,1235794.0,3193.0,0.0,85277.0,0.0,145223.21,0.0,0.0,0.0,0.0,152426.53139639657,0.0,0.0,2600,123,160,183,304.4,1262.6799999999998,0.0,13986.310000000003,251.04000000000002,0.0,676.15546,0.0,5421.42,0.0,0.0,0.0,0.0,2500.01,0.0,0.0,72,0,3,3,36.0,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152426.53139639657,0.0
2020-05-05,1132.0,12502.0,0.0,1748395.0,3303.0,0.0,86692.0,0.0,838757.475,0.0,0.0,0.0,0.0,152426.53139639657,0.0,0.0,3113,115,161,184,292.49,1070.8899999999999,0.0,18432.070000000003,235.82999999999998,0.0,753.58189,0.0,4327.76,0.0,0.0,0.0,0.0,2500.01,0.0,0.0,65,2,3,3,36.0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152426.53139639657,0.0
2020-05-06,1285.0,11887.0,0.0,1443931.0,3013.0,0.0,92726.0,0.0,2126117.165,0.0,0.0,0.0,0.0,137174.34240825864,0.0,0.0,2996,118,162,187,293.24,948.23,0.0,17043.01,250.15000000000003,0.0,859.67678,0.0,5543.75,0.0,0.0,0.0,0.0,1858.3500000000001,0.0,0.0,98,1,3,4,36.0,4.0,0,0,0,10,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,137174.34240825864,0.0
