"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"1588","weekday",0.782223410114134,-34.6461937547998,-0.000206337881929604,-0.032259025842458,-0.000215750570279968,-34.6461937547998,-0.000206337881929604,-0.032259025842458,-0.000215750570279968,FALSE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1589","holiday",0.839577166630383,-807.206958584701,-0.00480737870635877,-20.1801739646175,-0.134966383128804,-807.206958584701,-0.00480737870635877,-20.1801739646175,-0.134966383128804,FALSE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1590","A",0.143869946387128,926.522454733112,0.0055179706672212,0.868343443986039,0.00580754031922076,926.522454733112,0.0055179706672212,0.868343443986039,0.00580754031922076,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1591","C",-0.50278163075261,-6263.15077428524,-0.0373006418574548,0,0,-6263.15077428524,-0.0373006418574548,0,0,FALSE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1592","V",0.544761765045963,649.356023934791,0.00386728618864148,1.47917089734576,0.00989279608759452,649.356023934791,0.00386728618864148,1.47917089734576,0.00989279608759452,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1593","apple_brand_search",5.47666798823078,1072.72759555372,0.00638870582784659,1.33923545012949,0.00895689824967667,1072.72759555372,0.00638870582784659,1.33923545012949,0.00895689824967667,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,2451920,2282.97951582868,3136.46602154656,853.48650571788,0.669440827576475,0.0245196859801761,0.0296935241459242,0.00029323120200379,0.000437505137016591,2285.68744773865,5,FALSE,0.000578639738965514,3.08626464839747e-05,0.000334858149914568,0.000819761025914018,0.0642977165532373
"1594","apple_non_brand_search",0,0,0,0,0,0,0,0,0,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,353674,329.305400372438,404.473090717723,75.1676903452839,0,0.00353681009957617,0,0,0,Inf,5,FALSE,0.000225379103157751,0.000101447831202965,0,0.00102140101964151,0
"1595","Misc",4.63084150840716,171.01422970111,0.00101848746174206,0.184282575108955,0.00123249446113431,171.01422970111,0.00101848746174206,0.184282575108955,0.00123249446113431,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,1649259,1535.62290502793,2173.01517666708,637.392271639148,0.27550395650765,0.0164929168896128,0.00473374152019029,0.000179408600643814,0.000103691554632177,9643.98695291316,5,FALSE,0.000264041318776677,5.6701596687269e-05,0,0.000708844528210694,0.417366623444205
"1596","direct_mail",7.88843676532298,499.09571436287,0.00297240018082824,0.573014597431535,0.003832360802783,499.09571436287,0.00297240018082824,0.573014597431535,0.003832360802783,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,2264961,2108.90223463688,2936.5993378828,827.697103245931,0.614897118645023,0.0226500589241679,0.0138151667832423,0.000291572131010094,0.000220355102963305,4538.12953070811,5,FALSE,0.000268113693964426,6.2416108245649e-05,0,0.000763140547406885,0.346864234416146
"1597","facebook",40.4238008426291,9422.66262659885,0.0561173404002075,8.78160543019462,0.0587319774871971,9422.66262659885,0.0561173404002075,8.78160543019462,0.0587319774871971,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,31543492,29370.1042830542,29974.0627954466,603.958512392634,12.843445775567,0.31544117204403,0.260823028494375,0.000437296567005291,0.000298719705053545,3347.61980238549,5,FALSE,0.000322965931591685,3.73425963451992e-06,0.00029361079574281,0.000352282149071099,0.0808471379982198
"1598","google_brand_search",10.1144956012173,625.009225251269,0.00372228708981757,0.58248762837956,0.00389571708140398,625.009225251269,0.00372228708981757,0.58248762837956,0.00389571708140398,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,3363900,3132.12290502795,3457.12324449969,325.00033947176,0.187767359206844,0.0336396667381948,0.0173005025677971,5.99489116169178e-05,0.000185798990829474,5382.16055714639,5,FALSE,0.000472616882630353,4.7870383014543e-05,9.71844592072806e-05,0.00084930681562931,0.00123946755911517
"1599","google_non_brand_search",32.4763632659896,3871.91527494667,0.0230594680182638,3.6084951304256,0.0241338621334664,3871.91527494667,0.0230594680182638,3.6084951304256,0.0241338621334664,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,7329326,6824.32588454374,8581.25007431578,1756.92418977202,3.3461878885059,0.0732947127012057,0.107176146287405,0.00049033237056932,0.00052827712602041,1892.94586258759,5,FALSE,0.000330145191688072,1.88086283410367e-05,0.000182570758880266,0.000478085208067543,0.133597552447847
"1600","google_uac",49.6079336482262,4221.78657881552,0.0251431515622388,6.11853127364569,0.0409211554624022,4221.78657881552,0.0251431515622388,6.11853127364569,0.0409211554624022,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,12748718,11870.3147113595,12548.1102696724,677.795558312922,2.8987151656713,0.12748970684599,0.116860722364739,0.000244198678481315,0.000331153813176785,3019.74478387224,5,FALSE,0.000334232261960599,1.00102573518717e-05,0.000255884805876424,0.000413162393264713,0.0164131680338583
"1601","impact_radius",105.676055337289,1908.88681708011,0.0113685118044197,1.98222930122545,0.0132572850852233,1908.88681708011,0.0113685118044197,1.98222930122545,0.0132572850852233,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,3197084,2976.80074487897,4232.17306689314,1255.37232201418,0.226711899201446,0.0319714736746082,0.0528387421277689,7.61595815882074e-05,0.000597071211478994,1674.8420971812,5,FALSE,0.000624073978445191,2.72439128839394e-05,0.00041147547117094,0.000839522097624711,0.049061448968474
"1602","influencer",85.420041534302,6304.17875183954,0.0375449869086983,5.87528308652334,0.0392942949568335,6304.17875183954,0.0375449869086983,5.87528308652334,0.0392942949568335,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,16496960,15360.2979515829,18640.6810400252,3280.3830884423,3.23218503466906,0.164972869762279,0.174502161372426,0.00021042463140085,0.000382141846245583,2616.8293523064,5,FALSE,0.000380471480405662,6.69756754024729e-06,0.000328116305922386,0.000433346094435591,0.0716228369192601
"1603","podcast",57.8708083386599,922.165136308944,0.00549202034607197,1.45451914244313,0.00972792346544473,922.165136308944,0.00549202034607197,1.45451914244313,0.00972792346544473,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,607974,566.083798882686,740.262082083824,174.178283201142,0.06582512368353,0.00607986050283517,0.0255258957213503,0.000116281589074715,0.00151678383665904,659.28972595242,5,FALSE,0.00184511447681973,7.67065322702641e-05,0.00123933559671568,0.00244452122864485,0.0335290333206539
"1604","radio",112.616374419874,739.25377832673,0.00440267868695569,1.60707343114506,0.0107482169779282,739.25377832673,0.00440267868695569,1.60707343114506,0.0107482169779282,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,39955,37.2020484171319,45.9697573053777,8.76770888824574,0.172198750133781,0.000399557919237959,0.0204628369846119,0.00462874377784213,0.0185021593874792,54.0477454040701,5,FALSE,0.019732211932991,0.000692616021081646,0.01431646297534,0.0251985984642773,0.127430125815614
"1605","referral",44.1712039658335,1866.96725409422,0.0111188568524461,1.73995084258548,0.011636910190042,1866.96725409422,0.0111188568524461,1.73995084258548,0.011636910190042,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,2894117,2694.708566108,2850.70425063573,155.995684527719,1.01113075188693,0.0289417436253587,0.0516783920436775,0.00037522823974517,0.000645090455601561,1550.17019910406,5,FALSE,0.000573794800613128,2.035402916537e-05,0.000414029524568552,0.000733824759419504,0.00736931500563971
"1606","snapchat",59.2560770855774,2332.86407333651,0.0138935386417516,3.20889143512588,0.0214612852996853,2332.86407333651,0.0138935386417516,3.20889143512588,0.0214612852996853,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,2781585,2589.93016759779,3425.46569516873,835.53552757094,0.319444280916417,0.0278164013210742,0.0645746002786668,0.000123340885755506,0.000838681569442067,1192.34765188086,5,FALSE,0.000842233179037364,2.77553963040501e-05,0.000623057802731141,0.00105914067395629,0.0397947661810824
"1607","tiktok",67.8318261616778,2168.12434029608,0.0129124193931039,2.47785638890981,0.0165720729320827,2168.12434029608,0.0129124193931039,2.47785638890981,0.0165720729320827,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,3910954,3641.48417132217,4113.28127716524,471.797105843092,0.218958899411401,0.0391103151664466,0.0600145393078253,6.01290268225718e-05,0.000554372242756136,1803.8421170374,5,FALSE,0.000631634206954178,2.27732122119278e-05,0.000453287526869983,0.000811092101505004,0.00249307552834787
"1608","tv",0,0,0,0,0,0,0,0,0,TRUE,1,0.817660669324321,NA,NA,0.0647359257658351,NA,NA,0.0647359257658351,0.139494774295162,0,10.5236348016851,0.001763136917,5648.87673040264,1e-04,"2_278_3",2,278,3,1942,2,8364139,7787.83891992552,10880.2139048886,3092.37498496309,0,0.0836430478052075,0,0,0,Inf,5,FALSE,0,0,0,0,0
"1609","(Intercept)",53.5727642680378,57537.1488238722,0.342666600106439,53.5727642680378,0.36136364838085,57537.1488238722,0.342666600106439,53.5727642680378,0.36136364838085,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1610","trend",0.468707592920779,79136.943218373,0.471305718649115,73.6843046726006,0.497021752166388,79136.943218373,0.471305718649115,73.6843046726006,0.497021752166388,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1611","season",0.595119883686353,34.7698803323773,0.000207074506178174,0.0323741902536088,0.00021837319136432,34.7698803323773,0.000207074506178174,0.0323741902536088,0.00021837319136432,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1612","weekday",0.791045876385049,-35.0369579173972,-0.000208665105815003,-0.0326228658448767,-0.000220050579495241,-35.0369579173972,-0.000208665105815003,-0.0326228658448767,-0.000220050579495241,FALSE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1613","holiday",0.845396261182293,-812.80169579488,-0.00484069856348567,-20.320042394872,-0.13706450946466,-812.80169579488,-0.00484069856348567,-20.320042394872,-0.13706450946466,FALSE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1614","A",0.175072262215856,1127.4653686701,0.00671470054594784,1.05666857419879,0.00712753236311305,1127.4653686701,0.00671470054594784,1.05666857419879,0.00712753236311305,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1615","C",-0.474598334509034,-5912.07145297903,-0.0352097638793343,0,0,-5912.07145297903,-0.0352097638793343,0,0,FALSE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1616","V",0.403796955329769,481.325970753083,0.00286657120334157,1.09641451196602,0.00739563010412236,481.325970753083,0.00286657120334157,1.09641451196602,0.00739563010412236,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1617","apple_brand_search",6.03487891163982,1066.13153338204,0.0063494225083797,1.33100066589518,0.00897798094230836,1066.13153338204,0.0063494225083797,1.33100066589518,0.00897798094230836,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,2451920,2282.97951582868,3202.68256590634,919.703050077661,0.645246112186269,0.0245196859801761,0.0293277949134474,0.000282633334076173,0.000434814974951074,2299.82879525371,5,FALSE,0.000578639738965514,3.08626464839747e-05,0.000334858149914568,0.000819761025914018,0.0749810407700582
"1618","apple_non_brand_search",0,0,0,0,0,0,0,0,0,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,353674,329.305400372438,414.794780722361,85.4893803499198,0,0.00353681009957617,0,0,0,Inf,5,FALSE,0.000225379103157751,0.000101447831202965,0,0.00102140101964151,0
"1619","Misc",19.9815256243473,324.617207237267,0.00193328096740674,0.349803025040159,0.00235952165377781,324.617207237267,0.00193328096740674,0.349803025040159,0.00235952165377781,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,1649259,1535.62290502793,1976.60679832659,440.983893298655,0.421882847462483,0.0164929168896128,0.00892976765167974,0.000274730759798617,0.000196826094165481,5080.62716094571,5,FALSE,0.000264041318776677,5.6701596687269e-05,0,0.000708844528210694,0.284629190624623
"1620","direct_mail",6.92495142345818,155.233387045431,0.000924503525968855,0.178224324966051,0.00120217414912021,155.233387045431,0.000924503525968855,0.178224324966051,0.00120217414912021,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,2264961,2108.90223463688,2788.18551094284,679.283276305958,0.0268714932967492,0.0226500589241679,0.00427025446339256,1.27419340998404e-05,6.8536891825259e-05,14590.6820891381,5,FALSE,0.000268113693964426,6.2416108245649e-05,0,0.000763140547406885,0.103490671062665
"1621","facebook",54.5131535057175,10668.9579572627,0.0635397412736746,9.94311086417771,0.0670691323702741,10668.9579572627,0.0635397412736746,9.94311086417771,0.0670691323702741,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,31543492,29370.1042830542,31589.6390048013,2219.53472174745,13.9060683031272,0.31544117204403,0.29348818707032,0.000473476980847855,0.000338230084267864,2956.56727923717,5,FALSE,0.000322965931591685,3.73425963451992e-06,0.00029361079574281,0.000352282149071099,0.164266618831656
"1622","google_brand_search",11.0880824958374,745.739133647842,0.00444130268386541,0.695003852421101,0.00468800016540258,745.739133647842,0.00444130268386541,0.695003852421101,0.00468800016540258,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,3363900,3132.12290502795,3537.499638228,405.376733200068,0.265023076814784,0.0336396667381948,0.0205142458371679,8.46145201994937e-05,0.000221688853309505,4510.82670631111,5,FALSE,0.000472616882630353,4.7870383014543e-05,9.71844592072806e-05,0.00084930681562931,0.00332068694348793
"1623","google_non_brand_search",35.3850156856906,2712.3669591659,0.0161536951888863,2.52783500388247,0.0170509715522142,2712.3669591659,0.0161536951888863,2.52783500388247,0.0170509715522142,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,7329326,6824.32588454374,8529.17861709144,1704.85273254768,1.88459319720686,0.0732947127012057,0.0746134406662592,0.000276158147938865,0.000370070448383098,2702.18820327095,5,FALSE,0.000330145191688072,1.88086283410367e-05,0.000182570758880266,0.000478085208067543,0.0877623172784896
"1624","google_uac",46.1319338587945,3303.31212686913,0.0196731113505397,5.40640282629971,0.0364677364817964,3303.31212686913,0.0196731113505397,5.40640282629971,0.0364677364817964,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,12748718,11870.3147113595,12051.1462184216,180.831507062189,1.33559505611863,0.12748970684599,0.0908695199030438,0.000112515555703044,0.00025910935726001,3859.37432200305,5,FALSE,0.000334232261960599,1.00102573518717e-05,0.000255884805876424,0.000413162393264713,0.000347181888039095
"1625","impact_radius",88.4475764704165,2581.18716898147,0.0153724445773419,2.68036050776893,0.0180797997881397,2581.18716898147,0.0153724445773419,2.68036050776893,0.0180797997881397,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,3197084,2976.80074487897,3170.1953010425,193.394556163549,0.561513482538497,0.0319714736746082,0.071004867180853,0.000188629851529188,0.000807356694094204,1238.60990726277,5,FALSE,0.000624073978445191,2.72439128839394e-05,0.00041147547117094,0.000839522097624711,0.00146536021639321
"1626","influencer",107.31359272697,7142.50634323835,0.0425377067669486,6.65657627515223,0.0449005146809185,7142.50634323835,0.0425377067669486,6.65657627515223,0.0449005146809185,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,16496960,15360.2979515829,19571.2940781602,4210.99612657734,4.68362549417366,0.164972869762279,0.196480410384249,0.000304917620018628,0.000432958941722496,2309.6878332656,5,FALSE,0.000380471480405662,6.69756754024729e-06,0.000328116305922386,0.000433346094435591,0.129189321988751
"1627","podcast",57.27957337547,884.850039591636,0.00526978762189051,1.35298171191382,0.00912624939724158,884.850039591636,0.00526978762189051,1.35298171191382,0.00912624939724158,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,607974,566.083798882686,766.016668681962,199.93286979928,0.0705857027474522,0.00607986050283517,0.0243409932806107,0.000124691261058471,0.00145540769768384,687.092696837742,5,FALSE,0.00184511447681973,7.67065322702641e-05,0.00123933559671568,0.00244452122864485,0.0462818139091146
"1628","radio",103.585998593212,909.903213743116,0.00541899359027524,1.18169248538066,0.00797085447457778,909.903213743116,0.00541899359027524,1.18169248538066,0.00797085447457778,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,39955,37.2020484171319,52.7979105613693,15.5958621442373,2.29156427331605,0.000399557919237959,0.0250301712389014,0.0615977982615807,0.0227732001937959,43.9112637437943,5,FALSE,0.019732211932991,0.000692616021081646,0.01431646297534,0.0251985984642773,0.459307308648153
"1629","referral",45.7053347398224,2056.86817228909,0.0122498253367226,1.91693212701686,0.0129302565693918,2056.86817228909,0.0122498253367226,1.91693212701686,0.0129302565693918,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,2894117,2694.708566108,3031.9550912886,337.246525180594,1.36594240243949,0.0289417436253587,0.0565815811952687,0.000506898007309318,0.000710706641192838,1407.05031026813,5,FALSE,0.000573794800613128,2.035402916537e-05,0.000414029524568552,0.000733824759419504,0.0381710230454366
"1630","snapchat",38.9285132813417,1945.11504300436,0.0115842715919502,2.74346268406821,0.0185054420517009,1945.11504300436,0.0115842715919502,2.74346268406821,0.0185054420517009,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,2781585,2589.93016759779,3535.58290399075,945.652736392996,0.158804797418426,0.0278164013210742,0.0535074081181422,6.13162468259601e-05,0.000699282978231605,1430.03623873252,5,FALSE,0.000842233179037364,2.77553963040501e-05,0.000623057802731141,0.00105914067395629,0.0351917300440327
"1631","tiktok",81.1922281731204,1855.46855923176,0.0110503755537595,2.19842246354474,0.0148289895614535,1855.46855923176,0.0110503755537595,2.19842246354474,0.0148289895614535,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,3910954,3641.48417132217,3830.71706533887,189.232894016717,0.177472514004708,0.0391103151664466,0.0510413580966647,4.87363134521797e-05,0.000474428632817404,2107.79858302708,5,FALSE,0.000631634206954178,2.27732122119278e-05,0.000453287526869983,0.000811092101505004,0.000209080276776861
"1632","tv",0,0,0,0,0,0,0,0,0,TRUE,1,0.821550196155189,NA,NA,0.0640417546427732,NA,NA,0.0640417546427732,0.135218249008075,0,8.75065911371544,0.001449242122,5648.87673040264,1e-04,"2_278_7",2,278,7,1946,1,8364139,7787.83891992552,11019.6775337069,3231.83861378134,0,0.0836430478052075,0,0,0,Inf,5,FALSE,0,0,0,0,0
"1633","(Intercept)",59.956115510979,64392.8680587906,0.383496325762556,59.956115510979,0.400614494321599,64392.8680587906,0.383496325762556,59.956115510979,0.400614494321599,TRUE,1,0.815965037937925,NA,NA,0.0650362292010701,NA,NA,0.0650362292010701,0.138803187865638,0,12.1343058478238,0.002048296641,5648.87673040264,1e-04,"2_279_7",2,279,7,1953,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1634","trend",0.424156256040343,71614.8619244914,0.426507426147886,66.6805045851875,0.445545486024897,71614.8619244914,0.426507426147886,66.6805045851875,0.445545486024897,TRUE,1,0.815965037937925,NA,NA,0.0650362292010701,NA,NA,0.0650362292010701,0.138803187865638,0,12.1343058478238,0.002048296641,5648.87673040264,1e-04,"2_279_7",2,279,7,1953,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1635","season",0.56344265870443,32.919138402766,0.000196052280404777,0.0306509668554609,0.000204803488061531,32.919138402766,0.000196052280404777,0.0306509668554609,0.000204803488061531,TRUE,1,0.815965037937925,NA,NA,0.0650362292010701,NA,NA,0.0650362292010701,0.138803187865638,0,12.1343058478238,0.002048296641,5648.87673040264,1e-04,"2_279_7",2,279,7,1953,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"1636","weekday",0.753576118756105,-33.3773495932634,-0.000198781189883053,-0.0310776066976378,-0.000207654208178645,-33.3773495932634,-0.000198781189883053,-0.0310776066976378,-0.000207654208178645,FALSE,1,0.815965037937925,NA,NA,0.0650362292010701,NA,NA,0.0650362292010701,0.138803187865638,0,12.1343058478238,0.002048296641,5648.87673040264,1e-04,"2_279_7",2,279,7,1953,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
