report_date,apple brand search.var,apple non-brand search.var,direct-mail.var,facebook.var,google brand search.var,google non-brand search.var,google uac.var,impact radius.var,influencer.var,misc.var,podcast.var,promo.var,radio.var,snapchat.var,tiktok.var,tv.var,num_uvs,num_d35_payrolls,num_d63_payrolls,num_d90_payrolls,apple brand search.spend,apple non-brand search.spend,direct-mail.spend,facebook.spend,google brand search.spend,google non-brand search.spend,google uac.spend,impact radius.spend,influencer.spend,misc.spend,podcast.spend,promo.spend,radio.spend,snapchat.spend,tiktok.spend,tv.spend,flagged_users,covid,Ally,Chime,Varo,Sofi,adj_uvs,referral,subscriptions_live,referral_100,pca_live
2022-01-24,2385.0,24302.0,67367.79,5423729.0,18270.0,277425.0,17746559.0,1040.0,1198948.5699999998,1250.0,77537.5,0.0,0.0,0.0,1805101.0,1823103.0,4819,260,319,361,7241.84,3019.76,7731.477872199999,70426.16,11713.690000000002,28146.98101,51515.443230000004,1040.0,133179.0,132.975,1224.2071428571428,0.0,0.0,6683.64,13350.06,14107.450074855999,99,42.0,7.0,11,0,0,4720,531.0,1.0,1.0,1.0
2022-01-25,2070.0,21294.0,118307.79,5479244.0,15037.0,199161.0,17255934.0,990.0,1564367.92,1250.0,71480.35714285714,0.0,0.0,0.0,1671157.0,2103582.0,4273,258,329,364,7079.52,3011.3700000000003,11050.607034999997,77216.78,11784.990000000002,25595.11031,55791.26414,990.0,59868.0,132.975,1137.0642857142855,0.0,0.0,3896.78,12845.33,17227.082702154003,89,42.0,6.0,13,0,0,4184,546.0,1.0,1.0,1.0
2022-01-26,2063.0,22632.0,295290.0,5903122.0,15950.0,169573.0,14799536.0,2565.0,1119751.46,750.0,71480.35714285713,0.0,0.0,0.0,1471262.0,2077210.0,4152,312,376,409,7080.54,2639.6800000000003,19381.525394799995,88326.23,12128.75,22609.766920000002,51811.48034,2565.0,80536.0,81.035,1137.0642857142857,0.0,0.0,1871.51,12966.369999999999,17134.299720289,45,42.0,5.0,10,0,0,4107,501.0,1.0,1.0,1.0
2022-01-27,2403.0,20385.0,193410.0,5729516.0,14443.0,147041.0,15596767.0,2215.0,1730707.8199999998,750.0,38223.21428571428,0.0,0.0,0.0,1334698.0,2052497.0,6025,342,409,450,7182.94,2777.39,12743.267069199997,87484.86,11177.67,20911.780000000002,47907.171070000004,2215.0,89117.0,81.035,687.3499999999999,0.0,0.0,2276.83,11821.33,17147.906808068,29,42.0,4.0,9,0,0,5996,631.0,1.0,1.0,1.0
2022-01-28,2269.0,17425.0,141720.0,5258127.0,14511.0,159812.0,12884961.0,6186.0,2238516.97,750.0,39821.42857142858,0.0,0.0,0.0,1371784.0,1997090.0,5887,307,365,405,7177.71,2590.7300000000005,9234.1379064,85712.54000000002,10635.260000000002,22404.43,46016.1223,6186.0,115865.0,81.035,733.0107142857144,0.0,0.0,5089.089999999999,11825.97,16498.730336307,23,42.0,4.0,8,0,0,5864,521.0,1.0,1.0,1.0
2022-01-29,2072.0,19771.0,124740.0,4575129.0,12937.0,159539.0,14128387.0,1420.0,6740702.47,750.0,39821.42857142858,0.0,0.0,0.0,1638660.0,1998162.0,4938,233,297,346,6749.05,2512.61,8127.761518799998,75702.05000000002,9433.440000000002,22352.020000000004,49284.74558,1420.0,73026.8,81.035,733.0107142857144,0.0,0.0,5434.960000000001,11839.87,17125.737916149996,26,42.0,5.0,9,0,0,4912,580.0,1.0,1.0,1.0
2022-01-30,2060.0,14297.0,107760.0,4898771.0,12546.0,149955.0,14781949.0,1006.0,2524902.67,750.0,39508.92857142857,0.0,0.0,0.0,1767105.0,1873271.0,3973,208,265,293,6742.59,2446.3500000000004,7021.385131199999,78507.59,8957.02,20891.309999999998,46976.976259999996,1006.0,44399.6,81.035,723.6357142857144,0.0,0.0,5160.7,11839.47,15691.073695191999,19,32.0,5.0,11,0,0,3954,596.0,1.0,1.0,1.0
2022-01-31,2170.0,24478.0,107760.0,5803500.0,15946.0,180094.0,9520489.0,1495.0,1906641.87,750.0,34816.07142857143,26050.0,0.0,0.0,1410211.0,1693079.0,4158,265,346,386,7368.08,2509.4800000000005,7021.385131199999,77276.2,8317.86,24216.64,39096.29531,1495.0,57222.64,81.035,631.1285714285714,26050.0,0.0,4313.82,11836.740000000002,15128.715885354002,23,32.0,7.0,15,0,0,4135,575.0,1.0,1.0,1.0
2022-02-01,2751.0,21730.0,112358.61,4355445.0,14858.0,161980.0,16108424.0,5056.0,11015624.92,750.0,39541.07142857143,0.0,0.0,0.0,1158637.0,1786775.0,4544,258,337,379,5251.42,2711.67,7321.019614108199,60640.71000000001,12411.559999999998,22581.160000000003,50432.071809999994,5056.0,150766.97999999998,81.035,3335.1910714285714,0.0,0.0,3886.1799999999994,9059.589999999998,15723.373810443998,22,32.0,6.0,17,0,0,4522,445.0,1.0,1.0,1.0
2022-02-02,3278.0,17505.0,178753.05,3633331.0,14854.0,162256.0,14477777.0,2395.0,941358.84,5500.0,39541.071428571435,0.0,0.0,0.0,845333.0,1911732.0,3733,267,320,353,5687.91,2486.36,11647.123305740999,54320.46000000001,11553.23,22792.71,54056.07221,2395.0,43880.32,5051.94,735.1910714285715,0.0,0.0,3800.9,6244.71,17319.453226051,35,32.0,6.0,15,0,0,3698,382.0,1.0,1.0,1.0
2022-02-03,3303.0,19822.0,118615.82999999999,5939486.0,16160.0,178999.0,17932985.0,3631.0,3192857.7600000002,500.0,30187.5,0.0,0.0,0.0,762016.0,1871623.0,4180,275,346,391,5904.68,2934.84,7728.725177124599,52410.37,11503.960000000003,26020.21,56541.849440000005,3631.0,92982.66,51.94,608.7089285714286,0.0,0.0,4606.52,5406.25,16849.108204057,19,32.0,3.0,12,0,0,4161,483.0,1.0,1.0,1.0
2022-02-04,3297.0,18251.0,97037.22,5581731.0,14221.0,181846.0,15811991.0,1571.0,1835056.8,500.0,23437.5,0.0,0.0,0.0,297216.0,1924425.0,4030,252,320,358,5909.38,2837.02,6322.7143066164,38536.24,10699.300000000003,27042.81,52655.99428,1571.0,70807.0,51.94,434.8160714285715,0.0,0.0,4971.449999999999,2686.44,17449.358062395,27,32.0,6.0,11,0,0,4003,401.0,1.0,1.0,1.0
2022-02-05,3147.0,15338.0,89844.35,3468826.0,12346.0,164157.0,15261574.0,1546.0,764634.74,500.0,23437.5,0.0,0.0,0.0,279049.0,1756873.0,3444,201,247,275,5846.68,2268.7028999999998,5854.044016447,35235.84000000001,10285.6,25194.25,55702.87382,1546.0,39948.0,51.94,434.81607142857143,0.0,0.0,4853.97,2627.8800000000006,16080.157891098997,34,32.0,7.0,14,0,0,3410,422.0,1.0,1.0,1.0
2022-02-06,3359.0,12845.0,82651.48,3713658.0,13782.0,148668.0,15346196.0,1606.0,3888949.36,500.0,23437.5,0.0,0.0,0.0,351766.0,1730138.0,4269,232,284,327,5654.32,2081.71,5385.373726277599,34300.89000000001,11795.22,22565.24,58017.64878,1606.0,88984.0,51.94,434.81607142857143,0.0,0.0,5667.430000000001,2708.72,14408.22393962,29,25.0,7.0,16,0,0,4240,382.0,1.0,1.0,1.0
2022-02-07,3291.0,17560.0,82651.48,2716042.0,8819.0,173628.0,2485649.0,1696.0,2579209.98,500.0,23437.5,0.0,0.0,0.0,354692.0,1918365.0,4113,274,332,381,5728.36,2396.6800000000003,5385.373726277599,27895.709999999995,8509.26,24978.2,13391.05292,1696.0,61853.0,51.94,434.81607142857143,0.0,0.0,1497.4,2842.12,13893.124640678001,38,25.0,5.0,15,0,0,4075,459.0,1.0,1.0,1.0
2022-02-08,2797.0,17960.0,75458.61,2261569.0,7137.0,167003.0,1638366.0,2166.0,1829726.6,500.0,19151.785714285714,19900.0,0.0,0.0,341198.0,2151325.0,3545,209,268,311,5065.53,2710.4300000000003,4916.7034361082,25018.409999999996,7883.449999999999,23928.94,12416.38189,2166.0,39117.0,51.94,349.1017857142857,19900.0,0.0,102.60999999999999,4029.09,18315.430224753996,29,25.0,3.0,14,0,0,3516,454.0,1.0,1.0,1.0
2022-02-09,1889.0,14354.0,75458.61,1704705.0,4480.0,102356.0,521026.0,3036.0,867180.5999999999,500.0,18526.785714285717,0.0,0.0,0.0,102089.0,1872416.0,2915,196,240,275,4328.61,1666.9399999999998,4916.703436108199,16400.7,3422.2400000000007,13937.500000000002,5153.66237,3036.0,25996.0,51.94,339.7267857142857,0.0,0.0,0.0,1415.09,16003.335010908,21,25.0,3.0,14,0,0,2894,458.0,1.0,1.0,1.0
2022-02-10,159.0,13450.0,51285.74,870072.0,4212.0,48880.0,92980.0,2325.0,2934982.1,500.0,27526.785714285717,0.0,0.0,0.0,0.0,1829732.0,3651,201,241,268,436.06,1733.27,3341.6567583388,7095.730000000001,2935.5899999999997,5588.52,2616.08655,2325.0,115409.0,51.94,519.7267857142857,0.0,0.0,0.0,0.0,15527.115687542,20,25.0,3.0,16,1,0,3631,466.0,1.0,1.0,1.0
2022-02-11,843.0,11783.0,51285.74,593849.0,3472.0,20467.0,40046.0,2415.0,6096112.46,500.0,68937.5,0.0,0.0,0.0,0.0,1780138.0,2331,162,202,221,2117.84,1418.6899999999998,3341.6567583387996,4501.72,2792.1899999999996,2638.7400000000002,1335.71684,2415.0,93764.0,51.94,910.6910714285714,0.0,0.0,0.0,0.0,15682.124873054001,27,25.0,7.0,17,2,0,2304,408.0,1.0,1.0,1.0
2022-02-12,1093.0,671.0,51285.74,0.0,3333.0,0.0,0.0,2260.0,3532553.92,500.0,68937.5,0.0,0.0,0.0,0.0,1748225.0,1814,111,138,161,2639.5,76.53999999999999,3341.6567583387996,0.0,2686.44,0.0,0.0,2260.0,55109.0,51.94,910.6910714285714,0.0,0.0,0.0,0.0,15430.477553446,8,25.0,8.0,17,3,0,1806,519.0,1.0,1.0,1.0
2022-02-13,1129.0,1970.0,51285.74,0.0,3156.0,0.0,0.0,2354.0,1180465.6600000001,500.0,90053.57142857143,0.0,0.0,0.0,0.0,1708790.0,1514,84,122,142,2346.52,302.71000000000004,3341.6567583387996,0.0,2686.0099999999998,0.0,0.0,2354.0,18219.0,51.94,1329.8875,0.0,0.0,0.0,0.0,14792.001964170002,13,20.0,8.0,16,3,0,1501,471.0,1.0,1.0,1.0
2022-02-14,1131.0,10953.0,51285.74,0.0,3528.0,0.0,0.0,1762.0,931700.3200000001,500.0,111567.85714285716,0.0,0.0,0.0,0.0,320748.0,1419,106,135,150,2652.55,1610.24,3341.6567583388,0.0,2678.7599999999998,0.0,0.0,1762.0,29572.0,51.94,1737.0303571428572,0.0,0.0,0.0,0.0,3546.646269678,21,20.0,5.0,13,4,0,1398,603.0,1.0,1.0,1.0
2022-02-15,669.0,11102.0,51285.74,0.0,3556.0,0.0,0.0,2996.0,492357.13,500.0,117305.35714285716,20650.0,0.0,0.0,0.0,127.0,1497,101,121,140,2568.18,1090.91,3341.6567583388,0.0,2799.2099999999996,0.0,0.0,2996.0,22125.0,51.94,1865.0660714285714,20650.0,0.0,0.0,0.0,0.86856211,23,20.0,4.0,12,4,0,1474,426.0,1.0,1.0,1.0
2022-02-16,525.0,11245.0,51285.74,1135028.0,3821.0,0.0,0.0,3325.0,314140.78,500.0,115369.64285714286,0.0,0.0,0.0,0.0,9.0,1719,125,156,176,2515.47,1266.76,3341.6567583388,9306.45,2861.1699999999996,0.0,0.0,3325.0,6175.0,51.94,1818.8303571428569,0.0,0.0,0.0,0.0,0.00198,25,20.0,5.0,14,5,0,1694,468.0,1.0,1.0,1.0
2022-02-17,1507.0,6631.0,44092.869999999995,1842501.0,3827.0,0.0,0.0,4032.0,148201.43,500.0,115073.21428571428,0.0,0.0,0.0,0.0,5.0,1867,163,202,223,4013.8,913.71,2872.9864681693994,12737.75,2799.94,0.0,0.0,4032.0,5247.0,51.94,1925.767857142857,0.0,0.0,0.0,0.0,0.0011,82,20.0,4.0,18,4,0,1785,459.0,1.0,1.0,1.0
2022-02-18,1891.0,9357.0,47592.87,1677101.0,3959.0,0.0,0.0,3920.0,858075.66,500.0,108358.92857142858,17650.0,0.0,0.0,0.0,4.0,1732,139,163,182,5389.36,1353.57,4761.1664681694,12569.679999999998,3244.03,0.0,0.0,3920.0,8075.0,51.94,2166.3392857142862,17650.0,0.0,0.0,0.0,0.00088,78,20.0,5.0,21,5,0,1654,498.0,1.0,1.0,1.0
2022-02-19,1707.0,12695.0,45692.87,1950464.0,4402.0,0.0,0.0,4344.0,1547513.5200000003,500.0,101083.92857142857,0.0,0.0,0.0,0.0,3.0,1837,143,181,196,5001.55,1117.4500000000003,3736.1544681693995,13038.71,5170.049999999999,0.0,0.0,4344.0,14947.0,51.94,2067.9642857142853,0.0,0.0,0.0,0.0,0.00066,67,20.0,6.0,21,5,0,1770,566.0,1.0,1.0,1.0
2022-02-20,1636.0,11379.0,51092.869999999995,2649571.0,4158.0,0.0,0.0,4305.0,865942.3799999999,500.0,85548.21428571429,0.0,0.0,0.0,0.0,3.0,1686,120,148,167,4813.67,1657.9099999999999,6649.3464681693995,15752.589999999998,5214.54,0.0,0.0,4305.0,13403.0,51.94,1751.0,0.0,0.0,0.0,0.0,0.00066,54,19.0,7.0,19,5,0,1632,597.0,1.0,1.0,1.0
2022-02-21,1813.0,11400.0,48292.869999999995,3007475.0,4835.0,0.0,0.0,3401.0,1339414.1600000001,500.0,74805.35714285714,0.0,0.0,0.0,0.0,2.0,1767,112,149,158,4956.1,1129.45,5138.8024681694,16510.26,5267.2,0.0,0.0,3401.0,14715.0,51.94,1544.3714285714286,0.0,0.0,0.0,0.0,0.00044,70,19.0,8.0,16,4,0,1697,493.0,1.0,1.0,1.0
2022-02-22,2168.0,11256.0,61892.87,2796614.0,4504.0,0.0,0.0,4038.0,759347.79,500.0,72748.21428571428,0.0,0.0,0.0,0.0,5.0,2097,152,198,213,6020.96,1273.69,12475.7304681694,16606.32,5417.07,0.0,0.0,4038.0,30196.0,51.94,1494.3714285714286,0.0,0.0,0.0,0.0,0.0011,67,19.0,6.0,17,4,0,2030,594.0,1.0,1.0,1.0
2022-02-23,2308.0,10327.0,108892.87,2818890.0,9717.0,47244.0,0.0,6197.0,344473.93,500.0,71605.35714285714,0.0,0.0,0.0,0.0,3.0,2830,178,222,254,6143.46,1152.79,37831.29046816939,16796.39,6452.31,8890.38,0.0,6197.0,11149.0,51.94,1477.2285714285713,0.0,300.0,0.0,0.0,0.00066,93,19.0,6.0,16,3,0,2737,536.0,1.0,1.0,1.0
2022-02-24,2089.0,16662.0,168692.87,2740210.0,12166.0,60075.0,0.0,4735.0,796844.1,500.0,126517.85714285714,0.0,0.0,0.0,0.0,4.0,3129,201,244,266,6268.18,1698.1399999999999,70092.19446816941,16837.16,7516.26,7042.71,0.0,4735.0,43883.0,51.94,2402.3357142857144,0.0,0.0,0.0,0.0,0.000439999,84,19.0,6.0,14,5,0,3045,455.0,1.0,1.0,1.0
2022-02-25,2081.0,20508.0,163792.87,2744802.0,9705.0,53408.0,0.0,4345.0,495059.37,500.0,103910.71428571428,0.0,0.0,0.0,0.0,0.0,2737,160,197,220,6053.54,2357.8999999999996,67448.74246816941,17040.68,6719.01,6215.68,0.0,4345.0,21851.5,51.94,1971.1214285714286,0.0,0.0,0.0,0.0,0.0,69,19.0,6.0,10,4,0,2668,468.0,1.0,1.0,1.0
2022-02-26,1847.0,13023.0,149992.87,3299975.0,8778.0,43494.0,0.0,3000.0,96878.56999999999,500.0,103910.71428571428,0.0,0.0,0.0,0.0,0.0,1976,139,172,193,5607.11,1997.78,60003.91846816941,17052.139999999996,5904.04,5239.77,0.0,3000.0,1523.0,51.94,1971.1214285714282,0.0,0.0,0.0,0.0,0.0,55,19.0,5.0,13,4,0,1921,388.0,1.0,1.0,1.0
2022-02-27,1938.0,11603.0,125292.87,3117374.0,8712.0,40544.0,0.0,3135.0,42248.92,500.0,98767.85714285714,0.0,0.0,0.0,0.0,0.0,1804,113,143,160,5534.81,1719.4099999999999,46678.7624681694,15967.05,4865.55,5301.689999999999,0.0,3135.0,727.5,51.94,1861.514285714286,0.0,0.0,0.0,0.0,0.0,41,17.0,5.0,17,2,0,1763,443.0,1.0,1.0,1.0
2022-02-28,2284.0,24822.0,101192.86999999998,3087440.0,9765.0,57697.0,0.0,3150.0,224837.0,500.0,164762.50000000003,0.0,0.0,0.0,0.0,0.0,2051,151,189,208,6616.96,2384.02,33677.294468169406,15735.28,6440.960000000001,6726.749999999999,0.0,3150.0,12440.0,51.94,3151.975,0.0,0.0,0.0,0.0,0.0,70,17.0,4.0,21,4,0,1981,529.0,1.0,1.0,1.0
2022-03-01,2033.0,18628.0,96992.87,2976166.0,10242.0,62647.0,0.0,3495.0,378606.9,0.0,162603.57142857145,0.0,0.0,0.0,0.0,3.0,2410,186,235,264,5900.94,2035.3900000000003,31411.478468169396,16073.58,7119.44,7089.4800000000005,0.0,3495.0,22454.0,0.0,3102.019642857143,0.0,0.0,0.0,0.0,0.00066,77,17.0,4.0,17,4,0,2333,579.0,1.0,1.0,1.0
2022-03-02,2018.0,15746.0,93192.87,2974359.0,10190.0,64132.0,0.0,5925.0,978289.7,0.0,162282.14285714284,16050.0,0.0,0.0,0.0,1.0,2908,190,271,293,6371.99,1952.0899999999997,29361.454468169402,15954.590000000004,6185.299999999999,7306.830000000001,0.0,5925.0,57763.0,0.0,4097.198214285714,16050.0,0.0,0.0,0.0,0.00022,91,17.0,4.0,15,3,0,2817,432.0,1.0,1.0,1.0
2022-03-03,1909.0,12864.0,79492.87,1245397.0,5302.0,46772.0,0.0,4360.0,663243.42,0.0,149169.64285714284,0.0,0.0,0.0,0.0,2.0,2178,160,201,220,5855.76,1471.56,21970.578468169402,6318.459999999999,4174.65,5781.540000000001,0.0,4360.0,21113.0,0.0,5383.751785714286,0.0,0.0,0.0,0.0,0.00044,81,17.0,4.0,13,2,0,2097,462.0,1.0,1.0,1.0
2022-03-04,2135.0,18.0,72392.87,0.0,3844.0,31136.0,0.0,4525.0,333044.46,0.0,145071.42857142858,0.0,0.0,0.0,0.0,2.0,1752,117,147,158,5264.07,0.0,18140.270468169405,0.0,2625.2500000000005,4054.7599999999998,0.0,4525.0,14042.0,0.0,2785.073214285714,0.0,0.0,0.0,0.0,0.00044,55,17.0,4.0,13,4,0,1697,285.0,1.0,1.0,1.0
2022-03-05,2208.0,3.0,67692.87,0.0,3211.0,27384.0,0.0,3841.0,118217.85,0.0,145071.42857142858,50.0,0.0,0.0,0.0,1.0,1688,125,146,161,6630.74,0.0,15604.714468169399,0.0,2123.97,3510.5600000000004,0.0,3841.0,3486.0,0.0,2785.0732142857146,50.0,0.0,0.0,0.0,0.00022,64,17.0,4.0,12,4,0,1624,385.0,1.0,1.0,1.0
2022-03-06,1918.0,2609.0,58692.87,0.0,3037.0,22993.0,0.0,3330.0,513209.6000000001,0.0,145071.42857142858,0.0,0.0,0.0,0.0,1.0,1680,84,112,126,5537.08,145.70000000000002,10749.394468169397,0.0,2056.93,3220.0399999999995,0.0,3330.0,42305.0,0.0,2785.0732142857137,0.0,0.0,0.0,0.0,0.00022,57,16.0,7.0,12,3,0,1623,323.0,1.0,1.0,1.0
2022-03-07,2268.0,2260.0,56992.87000000001,0.0,3829.0,32412.0,0.0,3745.0,43163.549999999996,0.0,101253.57142857143,14125.0,0.0,0.0,0.0,0.0,1840,135,174,190,6601.2,124.69,9832.278468169401,0.0,3157.2100000000005,4401.83,0.0,3745.0,1531.0,0.0,1935.7803571428572,14125.0,0.0,0.0,0.0,0.0,81,16.0,8.0,13,1,0,1759,586.0,1.0,1.0,1.0
2022-03-08,2045.0,1816.0,38972.87,0.0,3822.0,29828.0,0.0,2710.0,21493.28,0.0,100200.0,100.0,0.0,0.0,0.0,0.0,1781,124,150,165,5746.57,153.87,9559.3506777694,0.0,2851.88,3816.91,0.0,2710.0,20564.0,0.0,1917.5660714285716,100.0,0.0,0.0,0.0,0.0,68,16.0,8.0,16,2,0,1713,403.0,0.0,0.0,1.0
2022-03-09,2270.0,1001.0,35472.869999999995,0.0,3976.0,26488.0,0.0,3810.0,1797046.3399999999,0.0,124200.00000000001,100.0,0.0,0.0,0.0,3.0,2777,179,206,231,6692.47,127.51,7671.1706777694,0.0,2885.83,3379.1400000000003,0.0,3810.0,44260.0,0.0,2560.423214285714,100.0,0.0,0.0,0.0,0.00066,63,16.0,5.0,16,5,0,2714,467.0,0.0,0.0,1.0
2022-03-10,2107.0,38.0,33172.86999999999,0.0,3726.0,26703.0,0.0,3190.0,4804092.8,0.0,96566.07142857142,4250.0,0.0,0.0,0.0,2.0,2258,154,193,217,6745.1,0.0,6430.3666777694,0.0,2346.34,3265.37,0.0,3190.0,43258.0,0.0,2027.0303571428572,4250.0,0.0,0.0,0.0,0.00044,75,16.0,4.0,13,5,0,2183,423.0,0.0,0.0,1.0
2022-03-11,1968.0,1014.0,31472.870000000003,0.0,3388.0,28335.0,0.0,3530.0,831235.4,0.0,102137.5,2100.0,0.0,0.0,0.0,2.0,2055,159,194,212,5779.41,154.18,5513.2506777694,0.0,2336.83,3827.8299999999995,0.0,3530.0,24607.0,0.0,2138.458928571429,2100.0,0.0,0.0,0.0,0.00044,68,16.0,4.0,10,3,0,1987,431.0,0.0,0.0,1.0
2022-03-12,1999.0,2609.0,33072.87,0.0,3144.0,29267.0,0.0,2600.0,204645.47999999998,0.0,100825.0,350.0,0.0,0.0,0.0,2.0,1668,108,133,145,5965.43,145.70000000000002,6376.4186777693985,0.0,2047.8200000000004,4066.9199999999996,0.0,2600.0,7017.0,0.0,2112.2089285714287,350.0,0.0,0.0,0.0,0.00044,65,16.0,4.0,13,2,0,1603,423.0,0.0,0.0,1.0
2022-03-13,1992.0,10307.0,29272.87,0.0,3177.0,29698.0,0.0,3281.0,149635.51,0.0,94574.99999999999,100.0,0.0,0.0,0.0,1.0,1547,102,137,148,6297.43,385.67,4326.3946777694,0.0,2460.53,4236.27,0.0,3281.0,4462.0,0.0,2049.7089285714287,100.0,0.0,0.0,0.0,0.00022,59,16.0,6.0,14,3,0,1488,361.0,0.0,0.0,1.0
2022-03-14,2128.0,11493.0,28072.87,0.0,3873.0,39069.0,0.0,3535.0,199211.54,0.0,134566.07142857142,100.0,0.0,0.0,0.0,0.0,1983,130,156,174,6283.54,470.93,3679.0186777694,0.0,3198.7300000000005,5371.93,0.0,3535.0,5939.0,0.0,2856.7625,100.0,0.0,0.0,0.0,0.0,79,16.0,7.0,14,3,0,1904,423.0,0.0,0.0,1.0
2022-03-15,2050.0,7904.0,31172.870000000003,0.0,4031.0,38354.0,0.0,3445.0,110064.37,0.0,135566.07142857142,550.0,0.0,0.0,0.0,2.0,2029,148,189,204,6158.52,401.84,5351.406677769401,0.0,3473.579999999999,6143.38,0.0,3445.0,3544.0,0.0,2877.5660714285714,550.0,0.0,0.0,0.0,0.00044,96,16.0,8.0,16,3,0,1933,364.0,0.0,0.0,1.0
2022-03-16,1986.0,8624.0,13092.87,0.0,3784.0,40012.0,0.0,3190.0,606117.2,0.0,125000.0,700.0,0.0,0.0,0.0,4.0,1941,130,168,182,5862.57,392.58000000000004,3651.602290169399,0.0,3201.4599999999996,5661.1,0.0,3190.0,11119.0,0.0,2603.905357142857,700.0,0.0,0.0,0.0,5000.00091,86,16.0,7.0,13,2,0,1855,381.0,0.0,0.0,1.0
2022-03-17,1817.0,7701.0,15992.870000000004,0.0,3442.0,47237.0,0.0,3310.0,255277.03999999998,0.0,115791.07142857142,550.0,0.0,0.0,0.0,2.0,1682,136,165,187,5656.48,396.29,5216.094290169401,0.0,3164.8599999999997,7401.349999999999,0.0,3310.0,11306.0,0.0,2417.7892857142856,550.0,0.0,0.0,0.0,0.00044,60,16.0,5.0,13,2,0,1622,192.0,0.0,0.0,1.0
2022-03-18,2027.0,9288.0,12192.870000000003,0.0,3053.0,40524.0,0.0,3495.0,363660.78,0.0,111826.78571428572,5880.0,0.0,0.0,0.0,2.0,1712,157,194,212,5838.77,393.07000000000005,3166.0702901694003,0.0,2722.5800000000004,6090.629999999999,0.0,3495.0,10643.0,0.0,2339.7535714285714,5880.0,0.0,0.0,0.0,0.00044,62,16.0,4.0,9,1,0,1650,539.0,0.0,0.0,1.0
2022-03-19,1927.0,11348.0,11192.87,0.0,2711.0,37529.0,0.0,3020.0,194728.81999999998,0.0,110801.78571428571,1100.0,0.0,0.0,0.0,2.0,1387,121,153,168,5675.31,462.0,2626.5902901694,0.0,2130.0899999999997,5732.639999999999,0.0,3020.0,6171.0,0.0,2303.8785714285714,1100.0,0.0,0.0,0.0,0.00044,59,16.0,4.0,12,2,0,1328,372.0,0.0,0.0,1.0
2022-03-20,1714.0,8104.0,11192.869999999999,0.0,2651.0,28569.0,0.0,2955.0,67558.86,0.0,107614.28571428571,0.0,0.0,0.0,0.0,1.0,1341,80,112,127,5141.96,329.7,2626.5902901694,0.0,2281.72,5540.6900000000005,0.0,2955.0,2173.0,0.0,2227.128571428572,0.0,0.0,0.0,0.0,0.00022,47,14.0,5.0,14,3,0,1294,131.0,0.0,0.0,1.0
2022-03-21,2330.0,12518.0,9992.869999999997,0.0,3073.0,35236.0,0.0,2355.0,209932.04,0.0,143907.14285714287,50.0,0.0,0.0,0.0,3.0,1662,138,163,178,4866.63,553.18,1979.2142901694003,0.0,2676.1900000000005,5221.029999999999,0.0,2355.0,10378.0,0.0,2944.0714285714284,50.0,0.0,0.0,0.0,0.000513334,60,14.0,6.0,14,3,0,1602,128.0,0.0,0.0,1.0
2022-03-22,2059.0,6980.0,12367.869999999999,0.0,3068.0,33272.0,0.0,2765.0,22059.53,0.0,143621.42857142858,0.0,0.0,0.0,0.0,1.0,1462,144,177,203,5972.61,350.77,3324.5047901693997,0.0,2671.4299999999994,6012.79,0.0,2765.0,8768.0,0.0,2938.357142857143,0.0,0.0,0.0,0.0,0.000146667,59,14.0,5.0,13,4,0,1403,156.0,0.0,0.0,1.0
2022-03-23,2066.0,8028.0,2000.0,0.0,3264.0,34213.0,0.0,4910.0,2660900.52,0.0,132882.14285714287,250.0,0.0,0.0,0.0,2.0,1783,187,226,244,6000.35,424.82,1108.2288,0.0,2823.0300000000007,5924.349999999998,0.0,4910.0,40552.0,0.0,2665.5142857142855,250.0,0.0,0.0,0.0,0.00044,55,14.0,4.0,15,5,0,1728,617.0,0.0,0.0,1.0
2022-03-24,2228.0,9551.0,5250.0,0.0,3240.0,39698.0,0.0,5550.0,2875138.6100000003,0.0,148669.64285714287,0.0,0.0,0.0,0.0,2.0,1780,191,222,248,6026.32,388.22999999999996,2960.3210000000004,0.0,3386.62,7506.89,0.0,5550.0,32555.0,0.0,3086.6928571428575,0.0,0.0,0.0,0.0,0.00044,36,14.0,5.0,14,5,0,1744,226.0,0.0,0.0,1.0
2022-03-25,2007.0,10025.0,6149.999999999999,0.0,2978.0,38822.0,0.0,5135.0,1298314.2999999998,0.0,199053.57142857142,0.0,0.0,0.0,0.0,2.0,2167,224,271,309,5941.09,417.39,3394.6326000000004,0.0,2767.37,6287.3200000000015,0.0,5135.0,14175.0,0.0,3991.514285714286,0.0,0.0,0.0,0.0,0.00044,50,14.0,6.0,16,5,0,2117,195.0,0.0,0.0,1.0
2022-03-26,1989.0,7237.0,6850.000000000002,0.0,2598.0,35736.0,0.0,4425.0,468067.28,0.0,190116.07142857142,0.0,0.0,0.0,0.0,1.0,1536,142,165,183,5923.05,424.05000000000007,4021.0534000000007,0.0,2541.92,5802.360000000001,0.0,4425.0,6106.0,0.0,3827.764285714286,0.0,0.0,0.0,0.0,0.00022,33,14.0,7.0,15,4,0,1503,176.0,0.0,0.0,1.0
